freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.399718750000000000e+08,-1.302963332194874511e+02,-2.100000000000000000e+02,-1.301284114419161426e+02
-2.398500000000000000e+08,-1.298244764078727371e+02,-2.100000000000000000e+02,-1.296545757805543531e+02
-2.397281250000000000e+08,-1.300156840895432708e+02,-2.100000000000000000e+02,-1.298404443427062347e+02
-2.396062500000000000e+08,-1.308724427949297251e+02,-2.100000000000000000e+02,-1.306884085000644404e+02
-2.394843750000000000e+08,-1.324244877260003364e+02,-2.100000000000000000e+02,-1.322278427591165837e+02
-2.393625000000000000e+08,-1.347338773802682681e+02,-2.100000000000000000e+02,-1.345199730718883870e+02
-2.392406250000000000e+08,-1.379072964972851878e+02,-2.100000000000000000e+02,-1.376694987181239185e+02
-2.391187500000000000e+08,-1.421161666985346699e+02,-2.100000000000000000e+02,-1.418427733210911015e+02
-2.389968750000000000e+08,-1.475822134226578726e+02,-2.100000000000000000e+02,-1.472525558628692295e+02
-2.388750000000000000e+08,-1.539426792710778784e+02,-2.100000000000000000e+02,-1.536143716988061385e+02
-2.387531250000000000e+08,-1.571422296365273326e+02,-2.100000000000000000e+02,-1.573664816005682496e+02
-2.386312500000000000e+08,-1.565171802713800275e+02,-2.100000000000000000e+02,-1.571901208573575559e+02
-2.385093750000000000e+08,-1.557843740115950766e+02,-2.100000000000000000e+02,-1.565142259175002266e+02
-2.383875000000000000e+08,-1.551007569716805108e+02,-2.100000000000000000e+02,-1.555788453752425937e+02
-2.382656250000000000e+08,-1.543303962342461659e+02,-2.100000000000000000e+02,-1.544945828897030253e+02
-2.381437500000000000e+08,-1.535885249124703762e+02,-2.100000000000000000e+02,-1.536058710188314080e+02
-2.380218750000000000e+08,-1.530556006096228998e+02,-2.100000000000000000e+02,-1.531074161234512587e+02
-2.379000000000000000e+08,-1.528818216913818162e+02,-2.100000000000000000e+02,-1.530510276206649678e+02
-2.377781250000000000e+08,-1.531072657850404539e+02,-2.100000000000000000e+02,-1.533651227019670387e+02
-2.376562500000000000e+08,-1.536462221051204438e+02,-2.100000000000000000e+02,-1.538778158561775058e+02
-2.375343750000000000e+08,-1.544057898648777609e+02,-2.100000000000000000e+02,-1.544808339869256031e+02
-2.374125000000000000e+08,-1.554637915120089247e+02,-2.100000000000000000e+02,-1.553074490023831515e+02
-2.372906250000000000e+08,-1.570410552066365995e+02,-2.100000000000000000e+02,-1.565851666216261435e+02
-2.371687500000000000e+08,-1.592157960500776994e+02,-2.100000000000000000e+02,-1.582538764203316077e+02
-2.370468750000000000e+08,-1.617345668383217685e+02,-2.100000000000000000e+02,-1.598695104209720341e+02
-2.369250000000000000e+08,-1.629192297383798120e+02,-2.100000000000000000e+02,-1.604765152150356755e+02
-2.368031250000000000e+08,-1.572280798413458456e+02,-2.100000000000000000e+02,-1.564367216265362117e+02
-2.366812500000000000e+08,-1.503765745314411788e+02,-2.100000000000000000e+02,-1.501416613205490194e+02
-2.365593750000000000e+08,-1.451399947720422290e+02,-2.100000000000000000e+02,-1.449779649751682769e+02
-2.364375000000000000e+08,-1.412461400657474542e+02,-2.100000000000000000e+02,-1.410890850606354547e+02
-2.363156250000000000e+08,-1.383986386106616067e+02,-2.100000000000000000e+02,-1.382384853072599640e+02
-2.361937500000000000e+08,-1.364136038479849731e+02,-2.100000000000000000e+02,-1.362507934097042721e+02
-2.360718750000000000e+08,-1.351799712770647943e+02,-2.100000000000000000e+02,-1.350158578431668843e+02
-2.359500000000000000e+08,-1.346331686815291846e+02,-2.100000000000000000e+02,-1.344690540360594468e+02
-2.358281250000000000e+08,-1.347416326294272153e+02,-2.100000000000000000e+02,-1.345788987559481882e+02
-2.357062500000000000e+08,-1.355010011428338146e+02,-2.100000000000000000e+02,-1.353413303760042368e+02
-2.355843750000000000e+08,-1.369337463616651007e+02,-2.100000000000000000e+02,-1.367790158082246421e+02
-2.354625000000000000e+08,-1.390943838264428507e+02,-2.100000000000000000e+02,-1.389453209046081668e+02
-2.353406250000000000e+08,-1.420832894565403421e+02,-2.100000000000000000e+02,-1.419336541248513868e+02
-2.352187500000000000e+08,-1.460787150560912266e+02,-2.100000000000000000e+02,-1.458924920434740784e+02
-2.350968750000000000e+08,-1.514167082465704652e+02,-2.100000000000000000e+02,-1.510354220069523876e+02
-2.349750000000000000e+08,-1.587629956327575087e+02,-2.100000000000000000e+02,-1.575308586639263808e+02
-2.348531250000000000e+08,-1.661744559861060679e+02,-2.100000000000000000e+02,-1.639104988366374300e+02
-2.347312500000000000e+08,-1.624809429879938421e+02,-2.100000000000000000e+02,-1.630816899390586912e+02
