freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.441156250000000000e+08,-2.167681983984255396e+02,-3.000000000000000000e+02,-2.166592333827985328e+02
-2.439937500000000000e+08,-2.148868279202303597e+02,-3.000000000000000000e+02,-2.147807100238867406e+02
-2.438718750000000000e+08,-2.137694309878592946e+02,-3.000000000000000000e+02,-2.136636492378995911e+02
-2.437500000000000000e+08,-2.133543650005381949e+02,-3.000000000000000000e+02,-2.132476954260238244e+02
-2.436281250000000000e+08,-2.136182940436896729e+02,-3.000000000000000000e+02,-2.135101833812631753e+02
-2.435062500000000000e+08,-2.145695229381139768e+02,-3.000000000000000000e+02,-2.144599380212597168e+02
-2.433843750000000000e+08,-2.162498768990190570e+02,-3.000000000000000000e+02,-2.161395453319730393e+02
-2.432625000000000000e+08,-2.187463022263467565e+02,-3.000000000000000000e+02,-2.186377164879334032e+02
-2.431406250000000000e+08,-2.222204956303265533e+02,-3.000000000000000000e+02,-2.221212966922626038e+02
-2.430187500000000000e+08,-2.269820714011356699e+02,-3.000000000000000000e+02,-2.269182748544288870e+02
-2.428968750000000000e+08,-2.336585224397262266e+02,-3.000000000000000000e+02,-2.337442771432872917e+02
-2.427750000000000000e+08,-2.423787458752924522e+02,-3.000000000000000000e+02,-2.431069402611882424e+02
-2.426531250000000000e+08,-2.432625814961647563e+02,-3.000000000000000000e+02,-2.431569039874480609e+02
-2.425312500000000000e+08,-2.421639127436731656e+02,-3.000000000000000000e+02,-2.415882033376936420e+02
-2.424093750000000000e+08,-2.429869319831904022e+02,-3.000000000000000000e+02,-2.421260873405559551e+02
-2.422875000000000000e+08,-2.440451197116755395e+02,-3.000000000000000000e+02,-2.430121327443876282e+02
-2.421656250000000000e+08,-2.443244584885022732e+02,-3.000000000000000000e+02,-2.433255843547557333e+02
-2.420437500000000000e+08,-2.440562086523106871e+02,-3.000000000000000000e+02,-2.431894899593506238e+02
-2.419218750000000000e+08,-2.435333921847214640e+02,-3.000000000000000000e+02,-2.428516753786638276e+02
-2.418000000000000000e+08,-2.429568692129039391e+02,-3.000000000000000000e+02,-2.425089854922564143e+02
-2.416781250000000000e+08,-2.426680631807289501e+02,-3.000000000000000000e+02,-2.424763377582583246e+02
-2.415562500000000000e+08,-2.429631431328431574e+02,-3.000000000000000000e+02,-2.430627103594248979e+02
-2.414343750000000000e+08,-2.439958801959578238e+02,-3.000000000000000000e+02,-2.444915771840627485e+02
-2.413125000000000000e+08,-2.456551761064008303e+02,-3.000000000000000000e+02,-2.467112328924526139e+02
-2.411906250000000000e+08,-2.469691600294439127e+02,-3.000000000000000000e+02,-2.482395763608764696e+02
-2.410687500000000000e+08,-2.467430561156729141e+02,-3.000000000000000000e+02,-2.472478240421802127e+02
-2.409468750000000000e+08,-2.464570578384764588e+02,-3.000000000000000000e+02,-2.462817093644647457e+02
-2.408250000000000000e+08,-2.469618441157185771e+02,-3.000000000000000000e+02,-2.462633068620646668e+02
-2.407031250000000000e+08,-2.421729070477745722e+02,-3.000000000000000000e+02,-2.416734227665739354e+02
-2.405812500000000000e+08,-2.352173895849733185e+02,-3.000000000000000000e+02,-2.349451054447353897e+02
-2.404593750000000000e+08,-2.299688427673496562e+02,-3.000000000000000000e+02,-2.297586863891187363e+02
-2.403375000000000000e+08,-2.261360606853835407e+02,-3.000000000000000000e+02,-2.259494389067462805e+02
-2.402156250000000000e+08,-2.233657651015295755e+02,-3.000000000000000000e+02,-2.231906635696906278e+02
-2.400937500000000000e+08,-2.214566607031195815e+02,-3.000000000000000000e+02,-2.212872015472479461e+02
-2.399718750000000000e+08,-2.202963332194874511e+02,-3.000000000000000000e+02,-2.201284114419161426e+02
-2.398500000000000000e+08,-2.198244764078727371e+02,-3.000000000000000000e+02,-2.196545757805543531e+02
-2.397281250000000000e+08,-2.200156840895432708e+02,-3.000000000000000000e+02,-2.198404443427062347e+02
-2.396062500000000000e+08,-2.208724427949297251e+02,-3.000000000000000000e+02,-2.206884085000644404e+02
-2.394843750000000000e+08,-2.224244877260003364e+02,-3.000000000000000000e+02,-2.222278427591165837e+02
-2.393625000000000000e+08,-2.247338773802682681e+02,-3.000000000000000000e+02,-2.245199730718883870e+02
-2.392406250000000000e+08,-2.279072964972851878e+02,-3.000000000000000000e+02,-2.276694987181239185e+02
-2.391187500000000000e+08,-2.321161666985346699e+02,-3.000000000000000000e+02,-2.318427733210911015e+02
-2.389968750000000000e+08,-2.375822134226578726e+02,-3.000000000000000000e+02,-2.372525558628692295e+02
-2.388750000000000000e+08,-2.439426792710778784e+02,-3.000000000000000000e+02,-2.436143716988061385e+02
-2.387531250000000000e+08,-2.471422296365273326e+02,-3.000000000000000000e+02,-2.473664816005682496e+02
-2.386312500000000000e+08,-2.465171802713800275e+02,-3.000000000000000000e+02,-2.471901208573575559e+02
-2.385093750000000000e+08,-2.457843740115950766e+02,-3.000000000000000000e+02,-2.465142259175002266e+02
-2.383875000000000000e+08,-2.451007569716805108e+02,-3.000000000000000000e+02,-2.455788453752425937e+02
-2.382656250000000000e+08,-2.443303962342461659e+02,-3.000000000000000000e+02,-2.444945828897030253e+02
-2.381437500000000000e+08,-2.435885249124703762e+02,-3.000000000000000000e+02,-2.436058710188314080e+02
-2.380218750000000000e+08,-2.430556006096228998e+02,-3.000000000000000000e+02,-2.431074161234512587e+02
-2.379000000000000000e+08,-2.428818216913818162e+02,-3.000000000000000000e+02,-2.430510276206649678e+02
-2.377781250000000000e+08,-2.431072657850404539e+02,-3.000000000000000000e+02,-2.433651227019670387e+02
-2.376562500000000000e+08,-2.436462221051204438e+02,-3.000000000000000000e+02,-2.438778158561775058e+02
-2.375343750000000000e+08,-2.444057898648777609e+02,-3.000000000000000000e+02,-2.444808339869256031e+02
-2.374125000000000000e+08,-2.454637915120089247e+02,-3.000000000000000000e+02,-2.453074490023831515e+02
-2.372906250000000000e+08,-2.470410552066365995e+02,-3.000000000000000000e+02,-2.465851666216261435e+02
-2.371687500000000000e+08,-2.492157960500776994e+02,-3.000000000000000000e+02,-2.482538764203316077e+02
