freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.471625000000000000e+08,-1.423374255958083268e+02,-2.100000000000000000e+02,-1.428494207449565465e+02
-2.470406250000000000e+08,-1.461137843746218437e+02,-2.100000000000000000e+02,-1.466813238648749973e+02
-2.469187500000000000e+08,-1.515522451493209815e+02,-2.100000000000000000e+02,-1.522101445211566499e+02
-2.467968750000000000e+08,-1.601195066061639238e+02,-2.100000000000000000e+02,-1.606896748837513087e+02
-2.466750000000000000e+08,-1.701168076678778789e+02,-2.100000000000000000e+02,-1.662111008609082887e+02
-2.465531250000000000e+08,-1.648584167799238571e+02,-2.100000000000000000e+02,-1.623833378240279330e+02
-2.464312500000000000e+08,-1.642751753716556209e+02,-2.100000000000000000e+02,-1.606755366966697522e+02
-2.463093750000000000e+08,-1.647440239352974629e+02,-2.100000000000000000e+02,-1.587762447615573933e+02
-2.461875000000000000e+08,-1.637593177173363017e+02,-2.100000000000000000e+02,-1.565169359401630231e+02
-2.460656250000000000e+08,-1.622751605017867575e+02,-2.100000000000000000e+02,-1.547142010580864735e+02
-2.459437500000000000e+08,-1.613095270092644569e+02,-2.100000000000000000e+02,-1.536501729661385696e+02
-2.458218750000000000e+08,-1.607855845676718616e+02,-2.100000000000000000e+02,-1.533163931117218226e+02
-2.457000000000000000e+08,-1.603222603869947420e+02,-2.100000000000000000e+02,-1.536187272547710450e+02
-2.455781250000000000e+08,-1.597301629032830590e+02,-2.100000000000000000e+02,-1.543945745071541751e+02
-2.454562500000000000e+08,-1.593696436984585034e+02,-2.100000000000000000e+02,-1.554852420489583551e+02
-2.453343750000000000e+08,-1.598598243657386320e+02,-2.100000000000000000e+02,-1.569406778161118439e+02
-2.452125000000000000e+08,-1.610501218605795088e+02,-2.100000000000000000e+02,-1.587737485982471242e+02
-2.450906250000000000e+08,-1.602142720265135551e+02,-2.100000000000000000e+02,-1.593656982240083835e+02
-2.449687500000000000e+08,-1.576231862967540849e+02,-2.100000000000000000e+02,-1.577617699236553506e+02
-2.448468750000000000e+08,-1.571454622351390356e+02,-2.100000000000000000e+02,-1.574300963835000857e+02
-2.447250000000000000e+08,-1.598700181563492322e+02,-2.100000000000000000e+02,-1.592322453563508873e+02
-2.446031250000000000e+08,-1.515066333805297916e+02,-2.100000000000000000e+02,-1.509511102066389867e+02
-2.444812500000000000e+08,-1.433284786593657145e+02,-2.100000000000000000e+02,-1.430875107909876078e+02
-2.443593750000000000e+08,-1.378601290594211264e+02,-2.100000000000000000e+02,-1.377025578868489220e+02
-2.442375000000000000e+08,-1.339809742589384030e+02,-2.100000000000000000e+02,-1.338502267060778763e+02
-2.441156250000000000e+08,-1.312147627434555659e+02,-2.100000000000000000e+02,-1.310925488202627776e+02
-2.439937500000000000e+08,-1.293328719072865169e+02,-2.100000000000000000e+02,-1.292123742960714310e+02
-2.438718750000000000e+08,-1.282152562905392585e+02,-2.100000000000000000e+02,-1.280939666804679860e+02
-2.437500000000000000e+08,-1.278001832492181222e+02,-2.100000000000000000e+02,-1.276775500802385181e+02
-2.436281250000000000e+08,-1.280643054508799423e+02,-2.100000000000000000e+02,-1.279409513741421449e+02
-2.435062500000000000e+08,-1.290159953748652981e+02,-2.100000000000000000e+02,-1.288936736020256149e+02
-2.433843750000000000e+08,-1.306972541553040230e+02,-2.100000000000000000e+02,-1.305795151154931659e+02
-2.432625000000000000e+08,-1.331953918922420712e+02,-2.100000000000000000e+02,-1.330897171101227059e+02
-2.431406250000000000e+08,-1.366728763749503059e+02,-2.100000000000000000e+02,-1.365973482391117670e+02
-2.430187500000000000e+08,-1.414412742663627682e+02,-2.100000000000000000e+02,-1.414496713619779484e+02
-2.428968750000000000e+08,-1.481353429154423793e+02,-2.100000000000000000e+02,-1.484463292721032701e+02
-2.427750000000000000e+08,-1.569168527800594575e+02,-2.100000000000000000e+02,-1.583779895565392337e+02
-2.426531250000000000e+08,-1.577888788428527391e+02,-2.100000000000000000e+02,-1.574069575541035420e+02
-2.425312500000000000e+08,-1.566955848242572529e+02,-2.100000000000000000e+02,-1.555517737332565105e+02
-2.424093750000000000e+08,-1.575450248142909118e+02,-2.100000000000000000e+02,-1.558605662539621903e+02
-2.422875000000000000e+08,-1.585931066292833691e+02,-2.100000000000000000e+02,-1.565624811765979985e+02
-2.421656250000000000e+08,-1.588234078498381336e+02,-2.100000000000000000e+02,-1.568855626540714354e+02
-2.420437500000000000e+08,-1.585355034625563349e+02,-2.100000000000000000e+02,-1.568699353019737828e+02
-2.419218750000000000e+08,-1.580379339846486459e+02,-2.100000000000000000e+02,-1.566502874317584144e+02
