freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.320500000000000000e+08,-1.994175124380209354e+02,-3.000000000000000000e+02,-1.994175124380209354e+02
-2.319281250000000000e+08,-1.994351832786175294e+02,-3.000000000000000000e+02,-1.994351832786175294e+02
-2.318062500000000000e+08,-2.000662856379487948e+02,-3.000000000000000000e+02,-2.000662856379487948e+02
-2.316843750000000000e+08,-2.013227958075384265e+02,-3.000000000000000000e+02,-2.013227958075384265e+02
-2.315625000000000000e+08,-2.031995350153155186e+02,-3.000000000000000000e+02,-2.031995350153155186e+02
-2.314406250000000000e+08,-2.056138840856017964e+02,-3.000000000000000000e+02,-2.056138840856017964e+02
-2.313187500000000000e+08,-2.082616492078415433e+02,-3.000000000000000000e+02,-2.082616492078415433e+02
-2.311968750000000000e+08,-2.105232038977104025e+02,-3.000000000000000000e+02,-2.105232038977104025e+02
-2.310750000000000000e+08,-2.119999116037905367e+02,-3.000000000000000000e+02,-2.119999116037905367e+02
-2.309531250000000000e+08,-2.131099462275619203e+02,-3.000000000000000000e+02,-2.131099462275619203e+02
-2.308312500000000000e+08,-2.144076722176414478e+02,-3.000000000000000000e+02,-2.144076722176414478e+02
-2.307093750000000000e+08,-2.160022163214143234e+02,-3.000000000000000000e+02,-2.160022163214143234e+02
-2.305875000000000000e+08,-2.176027594857222311e+02,-3.000000000000000000e+02,-2.176027594857222311e+02
-2.304656250000000000e+08,-2.188168844820280867e+02,-3.000000000000000000e+02,-2.188168844820280867e+02
-2.303437500000000000e+08,-2.195830115541784551e+02,-3.000000000000000000e+02,-2.195830115541784551e+02
-2.302218750000000000e+08,-2.201631380606101516e+02,-3.000000000000000000e+02,-2.201631380606101516e+02
-2.301000000000000000e+08,-2.207866587942434933e+02,-3.000000000000000000e+02,-2.207866587942434933e+02
-2.299781250000000000e+08,-2.215297461326078974e+02,-3.000000000000000000e+02,-2.215297461326078974e+02
-2.298562500000000000e+08,-2.223459523092317625e+02,-3.000000000000000000e+02,-2.223459523092317625e+02
-2.297343750000000000e+08,-2.230908394635260095e+02,-3.000000000000000000e+02,-2.230908394635260095e+02
-2.296125000000000000e+08,-2.236138139622454730e+02,-3.000000000000000000e+02,-2.236138139622454730e+02
-2.294906250000000000e+08,-2.239264423179066910e+02,-3.000000000000000000e+02,-2.239264423179066910e+02
-2.293687500000000000e+08,-2.242607789435249970e+02,-3.000000000000000000e+02,-2.242607789435249970e+02
-2.292468750000000000e+08,-2.250254160547922027e+02,-3.000000000000000000e+02,-2.250254160547922027e+02
-2.291250000000000000e+08,-2.267473947254830762e+02,-3.000000000000000000e+02,-2.267473947254830762e+02
-2.290031250000000000e+08,-2.282097359646281802e+02,-3.000000000000000000e+02,-2.282097359646281802e+02
-2.288812500000000000e+08,-2.234532068272013703e+02,-3.000000000000000000e+02,-2.234532068272013703e+02
-2.287593750000000000e+08,-2.175521357233071456e+02,-3.000000000000000000e+02,-2.175521357233071456e+02
-2.286375000000000000e+08,-2.130962676591846616e+02,-3.000000000000000000e+02,-2.130962676591846616e+02
-2.285156250000000000e+08,-2.098036887713386136e+02,-3.000000000000000000e+02,-2.098036887713386136e+02
-2.283937500000000000e+08,-2.074055843702680875e+02,-3.000000000000000000e+02,-2.074055843702680875e+02
-2.282718750000000000e+08,-2.057467523754039007e+02,-3.000000000000000000e+02,-2.057467523754039007e+02
-2.281500000000000000e+08,-2.047354101760717526e+02,-3.000000000000000000e+02,-2.047354101760717526e+02
-2.280281250000000000e+08,-2.043116739572195968e+02,-3.000000000000000000e+02,-2.043116739572195968e+02
-2.279062500000000000e+08,-2.044253523410012576e+02,-3.000000000000000000e+02,-2.044253523410012576e+02
