freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.336343750000000000e+08,-1.526478764212859005e+02,-1.477853240526508216e+02,-1.449533875363963205e+02
-2.335125000000000000e+08,-1.534110943171521342e+02,-1.486746892096914792e+02,-1.461620186331544460e+02
-2.333906250000000000e+08,-1.547732920104581922e+02,-1.494917995629683105e+02,-1.473531051590929053e+02
-2.332687500000000000e+08,-1.565591415565747297e+02,-1.503636145005324352e+02,-1.486703495820900400e+02
-2.331468750000000000e+08,-1.580267470706356789e+02,-1.512650242108612701e+02,-1.503797198956721672e+02
-2.330250000000000000e+08,-1.573265298395856462e+02,-1.517459274639658702e+02,-1.526429624229997728e+02
-2.329031250000000000e+08,-1.521306863280144057e+02,-1.512568204832490721e+02,-1.518603440461658920e+02
-2.327812500000000000e+08,-1.460524308597018432e+02,-1.500569942852150973e+02,-1.459377823047686036e+02
-2.326593750000000000e+08,-1.411078763238661509e+02,-1.488587606166030355e+02,-1.406484139755712874e+02
-2.325375000000000000e+08,-1.373164054790011050e+02,-1.480638354316485277e+02,-1.367048905858241596e+02
-2.324156250000000000e+08,-1.344898696515471670e+02,-1.477860135656316913e+02,-1.338315099538530433e+02
-2.322937500000000000e+08,-1.324837015245058183e+02,-1.480277099441266841e+02,-1.318310654953554604e+02
-2.321718750000000000e+08,-1.312025996334311344e+02,-1.487566733663722971e+02,-1.305874170897845943e+02
-2.320500000000000000e+08,-1.305870623768736323e+02,-1.499225650811875425e+02,-1.300341167309865398e+02
-2.319281250000000000e+08,-1.306034227693947685e+02,-1.514427450880649246e+02,-1.301374939304973850e+02
-2.318062500000000000e+08,-1.312379535540088682e+02,-1.531545049359238533e+02,-1.308888682304541362e+02
-2.316843750000000000e+08,-1.324938476218830488e+02,-1.547307762422574910e+02,-1.323020655873449130e+02
-2.315625000000000000e+08,-1.343903577097379127e+02,-1.556907753943380044e+02,-1.344146047285165935e+02
-2.314406250000000000e+08,-1.369642631529564198e+02,-1.557895633002266322e+02,-1.372907223343108001e+02
-2.313187500000000000e+08,-1.402757023057977221e+02,-1.553434078032161381e+02,-1.410135905625689645e+02
-2.311968750000000000e+08,-1.444241162436591139e+02,-1.548306825534350537e+02,-1.455676359673815341e+02
-2.310750000000000000e+08,-1.495660875380064851e+02,-1.545136763103635076e+02,-1.500305527899446645e+02
-2.309531250000000000e+08,-1.555297766558261685e+02,-1.544347507691950341e+02,-1.515585675779641122e+02
-2.308312500000000000e+08,-1.583551031832968476e+02,-1.544982208223226507e+02,-1.506885157014522747e+02
-2.307093750000000000e+08,-1.562452906377328361e+02,-1.545499735547953151e+02,-1.497397233028651726e+02
-2.305875000000000000e+08,-1.543533775445701508e+02,-1.544761243852468340e+02,-1.491127171886063820e+02
-2.304656250000000000e+08,-1.533311025797641776e+02,-1.542684093367128355e+02,-1.487292530484984354e+02
-2.303437500000000000e+08,-1.529003549153361519e+02,-1.539874426051163709e+02,-1.485256346957875451e+02
-2.302218750000000000e+08,-1.528277826458992763e+02,-1.536831497294504629e+02,-1.485097019884257463e+02
-2.301000000000000000e+08,-1.529890574223535396e+02,-1.533672002522677644e+02,-1.487585171263643815e+02
-2.299781250000000000e+08,-1.533831087118836933e+02,-1.530420252453467072e+02,-1.493881850622703666e+02
-2.298562500000000000e+08,-1.541036096617047519e+02,-1.527410467752792442e+02,-1.505188013797632038e+02
-2.297343750000000000e+08,-1.552764139367846212e+02,-1.525466284865507589e+02,-1.522456232641684153e+02
-2.296125000000000000e+08,-1.569441394718951699e+02,-1.525839076416108924e+02,-1.545664256073858382e+02
-2.294906250000000000e+08,-1.587681791254439077e+02,-1.530086923997618555e+02,-1.571360811615622595e+02
-2.293687500000000000e+08,-1.598300063431770184e+02,-1.540034857446369472e+02,-1.590853714515513957e+02
-2.292468750000000000e+08,-1.600229992422522969e+02,-1.557643502976310117e+02,-1.602400870921592855e+02
-2.291250000000000000e+08,-1.602006546044670188e+02,-1.582743087950292988e+02,-1.609755321500407206e+02
-2.290031250000000000e+08,-1.581448434740367475e+02,-1.598683461377652861e+02,-1.578941000140449376e+02
