freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.410687500000000000e+08,-2.467430561156729141e+02,-2.531126865470892540e+02,-2.446604000281620017e+02
-2.409468750000000000e+08,-2.464570578384764588e+02,-2.559704509421297018e+02,-2.450305874546684208e+02
-2.408250000000000000e+08,-2.469618441157185771e+02,-2.581446051599088491e+02,-2.452742390365019673e+02
-2.407031250000000000e+08,-2.421729070477745722e+02,-2.570105884802857190e+02,-2.411282319860603991e+02
-2.405812500000000000e+08,-2.352173895849733185e+02,-2.546554296370013617e+02,-2.348023418098155446e+02
-2.404593750000000000e+08,-2.299688427673496562e+02,-2.528818673898070415e+02,-2.297652546122469630e+02
-2.403375000000000000e+08,-2.261360606853835407e+02,-2.516459448422912146e+02,-2.260245597986510120e+02
-2.402156250000000000e+08,-2.233657651015295755e+02,-2.505374439471582093e+02,-2.233068557130521867e+02
-2.400937500000000000e+08,-2.214566607031195815e+02,-2.492816701904995966e+02,-2.214341791739500991e+02
-2.399718750000000000e+08,-2.202963332194874511e+02,-2.479510402003103877e+02,-2.203027091804990505e+02
-2.398500000000000000e+08,-2.198244764078727371e+02,-2.468040344909945532e+02,-2.198561511320889963e+02
-2.397281250000000000e+08,-2.200156840895432708e+02,-2.460422925024463154e+02,-2.200716503235079244e+02
-2.396062500000000000e+08,-2.208724427949297251e+02,-2.457531442749849759e+02,-2.209540779800333610e+02
-2.394843750000000000e+08,-2.224244877260003364e+02,-2.459421415043968011e+02,-2.225362777592539771e+02
-2.393625000000000000e+08,-2.247338773802682681e+02,-2.465579893147152006e+02,-2.248852127781925674e+02
-2.392406250000000000e+08,-2.279072964972851878e+02,-2.474932078802596607e+02,-2.281155218742008515e+02
-2.391187500000000000e+08,-2.321161666985346699e+02,-2.485678914154373160e+02,-2.324054503784801113e+02
-2.389968750000000000e+08,-2.375822134226578726e+02,-2.495168453696423398e+02,-2.379012385913221124e+02
-2.388750000000000000e+08,-2.439426792710778784e+02,-2.500493637940749068e+02,-2.433548768038185131e+02
-2.387531250000000000e+08,-2.471422296365273326e+02,-2.500569004046606096e+02,-2.443327497592493955e+02
-2.386312500000000000e+08,-2.465171802713800275e+02,-2.497640570047066433e+02,-2.432750566704784774e+02
-2.385093750000000000e+08,-2.457843740115950766e+02,-2.495487335896637546e+02,-2.426908141188413879e+02
-2.383875000000000000e+08,-2.451007569716805108e+02,-2.496720864469012895e+02,-2.425624589594937959e+02
-2.382656250000000000e+08,-2.443303962342461659e+02,-2.501073829175942365e+02,-2.427715104018502075e+02
-2.381437500000000000e+08,-2.435885249124703762e+02,-2.503510312171371197e+02,-2.432299015772680377e+02
-2.380218750000000000e+08,-2.430556006096228998e+02,-2.496523385143976270e+02,-2.438266689665152569e+02
-2.379000000000000000e+08,-2.428818216913818162e+02,-2.481321212591571168e+02,-2.445068718810748578e+02
-2.377781250000000000e+08,-2.431072657850404539e+02,-2.466043677573368598e+02,-2.452840759750483528e+02
-2.376562500000000000e+08,-2.436462221051204438e+02,-2.455559337727769389e+02,-2.461380816278567636e+02
-2.375343750000000000e+08,-2.444057898648777609e+02,-2.451172273642497146e+02,-2.470013728295545263e+02
-2.374125000000000000e+08,-2.454637915120089247e+02,-2.452768624298486770e+02,-2.478210385517611769e+02
-2.372906250000000000e+08,-2.470410552066365995e+02,-2.459624959242752595e+02,-2.483798210597241791e+02
-2.371687500000000000e+08,-2.492157960500776994e+02,-2.470342729149382990e+02,-2.482548661121024338e+02
-2.370468750000000000e+08,-2.517345668383217685e+02,-2.482360053674544247e+02,-2.476434238070728497e+02
