freq_hz,psd_desired_db_per_hz,psd_interferer_db_per_hz,psd_mixed_db_per_hz
-2.365593750000000000e+08,-2.993184896813189084e+02,-2.999999999732378342e+02,-2.993377791841069779e+02
-2.364375000000000000e+08,-2.992848738137420241e+02,-2.999999999781734914e+02,-2.993188284768409630e+02
-2.363156250000000000e+08,-2.994119196935714626e+02,-2.999999999729939191e+02,-2.994288646070942264e+02
-2.361937500000000000e+08,-2.995656064991948142e+02,-2.999999999676705329e+02,-2.995648977123959753e+02
-2.360718750000000000e+08,-2.993286507336117097e+02,-2.999999999725378643e+02,-2.992985248633566471e+02
-2.359500000000000000e+08,-2.986254589529695522e+02,-2.999999999778257234e+02,-2.985366354926940744e+02
-2.358281250000000000e+08,-2.980142725272144730e+02,-2.999999999728452167e+02,-2.978900824985702229e+02
-2.357062500000000000e+08,-2.979571044968627689e+02,-2.999999999671611590e+02,-2.978626713969540560e+02
-2.355843750000000000e+08,-2.984475697046847245e+02,-2.999999999718176582e+02,-2.984354627879653208e+02
-2.354625000000000000e+08,-2.990949313717513860e+02,-2.999999999774598223e+02,-2.991452698423965444e+02
-2.353406250000000000e+08,-2.995018233269367443e+02,-2.999999999726870783e+02,-2.995400409221660425e+02
-2.352187500000000000e+08,-2.996739236814894412e+02,-2.999999999666399617e+02,-2.996910286947421582e+02
-2.350968750000000000e+08,-2.997531957177795334e+02,-2.999999999710768179e+02,-2.997831185605145379e+02
-2.349750000000000000e+08,-2.997297725696462862e+02,-2.999999999770755608e+02,-2.997556283937450985e+02
-2.348531250000000000e+08,-2.996593290731091770e+02,-2.999999999725192765e+02,-2.996555621724737080e+02
-2.347312500000000000e+08,-2.996765350463184632e+02,-2.999999999661067136e+02,-2.996729109499473225e+02
-2.346093750000000000e+08,-2.997287425804635177e+02,-2.999999999703148887e+02,-2.997514356750795059e+02
-2.344875000000000000e+08,-2.996734296299277958e+02,-2.999999999766724841e+02,-2.996837308830710072e+02
-2.343656250000000000e+08,-2.996146609830657894e+02,-2.999999999723415840e+02,-2.995826481426756800e+02
-2.342437500000000000e+08,-2.997354082724108935e+02,-2.999999999655610736e+02,-2.997021629227643302e+02
-2.341218750000000000e+08,-2.998982792968482158e+02,-2.999999999695313022e+02,-2.999061122477232288e+02
-2.340000000000000000e+08,-2.998145655107966832e+02,-2.999999999762501375e+02,-2.998290651543778722e+02
-2.338781250000000000e+08,-2.995932811569122691e+02,-2.999999999721537165e+02,-2.995790572202252520e+02
-2.337562500000000000e+08,-2.995471507169894494e+02,-2.999999999650027007e+02,-2.995419173290372896e+02
-2.336343750000000000e+08,-2.996430500943693005e+02,-2.999999999687255468e+02,-2.996845507653169989e+02
-2.335125000000000000e+08,-2.996255445736932757e+02,-2.999999999758081231e+02,-2.996748790590287399e+02
-2.333906250000000000e+08,-2.995448977899744705e+02,-2.999999999719555035e+02,-2.995554553847144916e+02
-2.332687500000000000e+08,-2.996470083489149374e+02,-2.999999999644312538e+02,-2.996432060770254111e+02
-2.331468750000000000e+08,-2.998269304840240466e+02,-2.999999999678971676e+02,-2.998430033747069956e+02
-2.330250000000000000e+08,-2.997232450419300562e+02,-2.999999999753459292e+02,-2.997325865146470392e+02
-2.329031250000000000e+08,-2.994169257216050255e+02,-2.999999999717467176e+02,-2.993966820515536256e+02
-2.327812500000000000e+08,-2.993479806894393391e+02,-2.999999999638463919e+02,-2.993300894503610721e+02
-2.326593750000000000e+08,-2.996062099320604943e+02,-2.999999999670454827e+02,-2.996027907780926967e+02
-2.325375000000000000e+08,-2.997189879795921570e+02,-2.999999999748630444e+02,-2.996680814837083631e+02
-2.324156250000000000e+08,-2.991165792981929599e+02,-2.999999999715270178e+02,-2.989953412358496507e+02
-2.322937500000000000e+08,-2.979071521740063417e+02,-2.999999999632477738e+02,-2.977980585917788403e+02
-2.321718750000000000e+08,-2.966809764060711245e+02,-2.999999999661699803e+02,-2.966217062073715169e+02
-2.320500000000000000e+08,-2.959300428143577051e+02,-2.999999999743590706e+02,-2.958882747835858709e+02
-2.319281250000000000e+08,-2.959256595045750373e+02,-2.999999999712962335e+02,-2.958653927175053013e+02
-2.318062500000000000e+08,-2.966995005511881232e+02,-2.999999999626350586e+02,-2.966121262076546259e+02
-2.316843750000000000e+08,-2.978838660169624291e+02,-2.999999999652699785e+02,-2.977888258654753031e+02
-2.315625000000000000e+08,-2.986929931408768653e+02,-2.999999999738333827e+02,-2.986194599974845687e+02
-2.314406250000000000e+08,-2.988835021918748680e+02,-2.999999999710539100e+02,-2.988459090660018092e+02
-2.313187500000000000e+08,-2.990800819121324139e+02,-2.999999999620078484e+02,-2.990900315483880831e+02
-2.311968750000000000e+08,-2.995102243425900497e+02,-2.999999999643449655e+02,-2.995592784001484574e+02
-2.310750000000000000e+08,-2.997588707098908571e+02,-2.999999999732855258e+02,-2.997845523951726250e+02
-2.309531250000000000e+08,-2.996727667763429963e+02,-2.999999999707998768e+02,-2.996444935062347668e+02
-2.308312500000000000e+08,-2.996258383172705066e+02,-2.999999999613657451e+02,-2.996004778496516110e+02
-2.307093750000000000e+08,-2.997229153464357978e+02,-2.999999999633942025e+02,-2.997469819789960752e+02
-2.305875000000000000e+08,-2.997297646800618622e+02,-2.999999999727148747e+02,-2.997667285535853807e+02
-2.304656250000000000e+08,-2.996741107210639257e+02,-2.999999999705337927e+02,-2.996769419796471539e+02
-2.303437500000000000e+08,-2.997738126039753865e+02,-2.999999999607083510e+02,-2.997609243955146212e+02
-2.302218750000000000e+08,-2.998713256958022271e+02,-2.999999999624170641e+02,-2.998635382612698095e+02
-2.301000000000000000e+08,-2.996616011218264930e+02,-2.999999999721208610e+02,-2.996269612808322904e+02
-2.299781250000000000e+08,-2.993837211134297149e+02,-2.999999999702553168e+02,-2.993156627989343974e+02
-2.298562500000000000e+08,-2.994354043950949631e+02,-2.999999999600352112e+02,-2.993911052166421314e+02
-2.297343750000000000e+08,-2.996888035267215287e+02,-2.999999999614128114e+02,-2.997148656123735009e+02
-2.296125000000000000e+08,-2.997116644999475739e+02,-2.999999999715028025e+02,-2.997613426292763847e+02
-2.294906250000000000e+08,-2.995643490330601253e+02,-2.999999999699640512e+02,-2.995749071198092111e+02
-2.293687500000000000e+08,-2.996218890584291330e+02,-2.999999999593460416e+02,-2.996148782104947941e+02
-2.292468750000000000e+08,-2.997970541936124960e+02,-2.999999999603807055e+02,-2.998118231190425149e+02
-2.291250000000000000e+08,-2.997083537977503056e+02,-2.999999999708601877e+02,-2.997197222884669827e+02
-2.290031250000000000e+08,-2.994549416304661236e+02,-2.999999999696597683e+02,-2.994322644046321216e+02
-2.288812500000000000e+08,-2.993872183804922997e+02,-2.999999999586401600e+02,-2.993668752655208891e+02
-2.287593750000000000e+08,-2.994352007740467343e+02,-2.999999999593200641e+02,-2.994678865238446406e+02
-2.286375000000000000e+08,-2.993701036561262754e+02,-2.999999999701922206e+02,-2.994481566635449212e+02
-2.285156250000000000e+08,-2.993589106469923422e+02,-2.999999999693420136e+02,-2.994446496898142982e+02
-2.283937500000000000e+08,-2.995426681389415080e+02,-2.999999999579172254e+02,-2.996156212316468554e+02
-2.282718750000000000e+08,-2.994183944954402818e+02,-2.999999999582300916e+02,-2.994409215246885196e+02
-2.281500000000000000e+08,-2.986270848732660852e+02,-2.999999999694982762e+02,-2.985804257519315570e+02
-2.280281250000000000e+08,-2.978546810143492394e+02,-2.999999999690103323e+02,-2.977992477035683123e+02
-2.279062500000000000e+08,-2.977361167274847276e+02,-2.999999999571767262e+02,-2.977563457988993605e+02
-2.277843750000000000e+08,-2.982154984093528469e+02,-2.999999999571099352e+02,-2.983630647636468325e+02
-2.276625000000000000e+08,-2.987744215480620369e+02,-2.999999999687776153e+02,-2.989888430308439524e+02
-2.275406250000000000e+08,-2.990903864657979625e+02,-2.999999999686644401e+02,-2.992424141960877932e+02
-2.274187500000000000e+08,-2.993509665978940006e+02,-2.999999999564182076e+02,-2.994211832292961049e+02
-2.272968750000000000e+08,-2.995851043646573544e+02,-2.999999999559587991e+02,-2.996281276428996421e+02
-2.271750000000000000e+08,-2.995791097871670559e+02,-2.999999999680294991e+02,-2.996064834324051276e+02
-2.270531250000000000e+08,-2.995219815529266043e+02,-2.999999999683038823e+02,-2.995201052678517613e+02
-2.269312500000000000e+08,-2.997012503218223856e+02,-2.999999999556410444e+02,-2.996946323316973348e+02
-2.268093750000000000e+08,-2.997753595435677880e+02,-2.999999999547758307e+02,-2.997920061739184803e+02
-2.266875000000000000e+08,-2.993052275304990530e+02,-2.999999999672531317e+02,-2.993219797072121651e+02
-2.265656250000000000e+08,-2.987940679239947031e+02,-2.999999999679281473e+02,-2.987975963572524165e+02
-2.264437500000000000e+08,-2.988846639593686518e+02,-2.999999999548447818e+02,-2.989028075946388299e+02
-2.263218750000000000e+08,-2.994944013732577446e+02,-2.999999999535600637e+02,-2.995391286961997821e+02
-2.262000000000000000e+08,-2.999476973689650094e+02,-2.999999999664476604e+02,-2.999619566962079489e+02
-2.260781250000000000e+08,-2.999299344004011800e+02,-2.999999999675367803e+02,-2.998810981085989056e+02
-2.259562500000000000e+08,-2.997857483221713437e+02,-2.999999999540289082e+02,-2.997465043276475853e+02
-2.258343750000000000e+08,-2.995358543452923641e+02,-2.999999999523105885e+02,-2.995633604932522758e+02
-2.257125000000000000e+08,-2.990502124575673406e+02,-2.999999999656122895e+02,-2.990953048885023691e+02
-2.255906250000000000e+08,-2.987290711400471537e+02,-2.999999999671293835e+02,-2.987401419782470384e+02
-2.254687500000000000e+08,-2.989813699276841135e+02,-2.999999999531926846e+02,-2.989824903736141550e+02
-2.253468750000000000e+08,-2.995581372192976346e+02,-2.999999999510264956e+02,-2.995959902341246561e+02
-2.252250000000000000e+08,-2.996641649117002544e+02,-2.999999999647461664e+02,-2.997073205500327049e+02
-2.251031250000000000e+08,-2.990812976549430005e+02,-2.999999999667054453e+02,-2.990690088534309439e+02
-2.249812500000000000e+08,-2.982442392375867826e+02,-2.999999999523355996e+02,-2.982285665150144496e+02
-2.248593750000000000e+08,-2.972680606748056107e+02,-2.999999999497067051e+02,-2.973467944239527014e+02
-2.247375000000000000e+08,-2.961680053388168972e+02,-2.999999999638482677e+02,-2.963577508540815870e+02
-2.246156250000000000e+08,-2.950610313730240932e+02,-2.999999999662643404e+02,-2.952763655186103051e+02
-2.244937500000000000e+08,-2.938751227237609100e+02,-2.999999999514570277e+02,-2.940017826956957379e+02
-2.243718750000000000e+08,-2.925255546101792561e+02,-2.999999999483502506e+02,-2.925249616697853980e+02
-2.242500000000000000e+08,-2.912907860163324472e+02,-2.999999999629176841e+02,-2.912220268884903476e+02
-2.241281250000000000e+08,-2.905863105831002713e+02,-2.999999999658056140e+02,-2.905296978056011312e+02
-2.240062500000000000e+08,-2.906390766796095022e+02,-2.999999999505563437e+02,-2.906572744798314147e+02
-2.238843750000000000e+08,-2.914481081678934515e+02,-2.999999999469559384e+02,-2.915789578581018873e+02
-2.237625000000000000e+08,-2.928230341482041581e+02,-2.999999999619535060e+02,-2.930533482910552721e+02
-2.236406250000000000e+08,-2.944615815232385216e+02,-2.999999999653285840e+02,-2.946989091147987665e+02
-2.235187500000000000e+08,-2.961118586811746241e+02,-2.999999999496328087e+02,-2.962515861222175317e+02
-2.233968750000000000e+08,-2.975673038605887086e+02,-2.999999999455228590e+02,-2.976073461113267058e+02
-2.232750000000000000e+08,-2.985532066659209818e+02,-2.999999999609546535e+02,-2.985639803265268029e+02
-2.231531250000000000e+08,-2.991351233303092840e+02,-2.999999999648327957e+02,-2.991471107124610853e+02
-2.230312500000000000e+08,-2.996541065020757060e+02,-2.999999999486857973e+02,-2.996654353369577848e+02
-2.229093750000000000e+08,-2.998361210555611933e+02,-2.999999999440496481e+02,-2.998472824638629390e+02
-2.227875000000000000e+08,-2.993161357568534413e+02,-2.999999999599199896e+02,-2.993152183512677880e+02
-2.226656250000000000e+08,-2.988163326585139998e+02,-2.999999999643176238e+02,-2.988052711229660758e+02
-2.225437500000000000e+08,-2.990435895280886598e+02,-2.999999999477145138e+02,-2.990416107398053782e+02
-2.224218750000000000e+08,-2.997365181634785927e+02,-2.999999999425351689e+02,-2.997368709216095795e+02
-2.223000000000000000e+08,-2.999515981088936769e+02,-2.999999999588484911e+02,-2.999008285155727549e+02
-2.221781250000000000e+08,-2.996468412531542640e+02,-2.999999999637822725e+02,-2.995550490785939246e+02
-2.220562500000000000e+08,-2.995705280131675750e+02,-2.999999999467182192e+02,-2.995224769569319960e+02
-2.219343750000000000e+08,-2.996294924024473971e+02,-2.999999999409782276e+02,-2.996818616513270399e+02
-2.218125000000000000e+08,-2.993083046546643686e+02,-2.999999999577389644e+02,-2.994045908564100387e+02
-2.216906250000000000e+08,-2.989863207215636862e+02,-2.999999999632262302e+02,-2.990561801137924363e+02
-2.215687500000000000e+08,-2.992694213609211715e+02,-2.999999999456961746e+02,-2.993139727947942106e+02
-2.214468750000000000e+08,-2.998238845488926927e+02,-2.999999999393774601e+02,-2.998497731449743355e+02
-2.213250000000000000e+08,-2.997169257028784841e+02,-2.999999999565901589e+02,-2.997084048194056436e+02
-2.212031250000000000e+08,-2.992575722559474229e+02,-2.999999999626487011e+02,-2.992429466762060315e+02
-2.210812500000000000e+08,-2.993776031817211560e+02,-2.999999999446475272e+02,-2.994010428238834152e+02
-2.209593750000000000e+08,-2.999106629972533824e+02,-2.999999999377315589e+02,-2.999270690367975476e+02
-2.208375000000000000e+08,-2.997365012961518573e+02,-2.999999999554008809e+02,-2.995975917796215526e+02
-2.207156250000000000e+08,-2.987640192685200873e+02,-2.999999999620489461e+02,-2.985118063734071825e+02
-2.205937500000000000e+08,-2.978632061095418067e+02,-2.999999999435714813e+02,-2.976704403909424741e+02
-2.204718750000000000e+08,-2.972125760657629598e+02,-2.999999999360391030e+02,-2.971827316165187653e+02
-2.203500000000000000e+08,-2.967270392541328761e+02,-2.999999999541697662e+02,-2.968207692288041812e+02
-2.202281250000000000e+08,-2.966203568301985456e+02,-2.999999999614262265e+02,-2.967152020863446182e+02
-2.201062500000000000e+08,-2.970290636684375158e+02,-2.999999999424671273e+02,-2.970132683145569672e+02
-2.199843750000000000e+08,-2.974960715284976800e+02,-2.999999999342987280e+02,-2.973115176986463553e+02
-2.198625000000000000e+08,-2.974376637059330619e+02,-2.999999999528955641e+02,-2.971617320951398256e+02
-2.197406250000000000e+08,-2.973200736212050970e+02,-2.999999999607798031e+02,-2.970821078997859104e+02
-2.196187500000000000e+08,-2.979065807545451321e+02,-2.999999999413335559e+02,-2.977775178442464039e+02
-2.194968750000000000e+08,-2.990385000614168689e+02,-2.999999999325087856e+02,-2.990389841428075215e+02
-2.193750000000000000e+08,-2.995346127996863288e+02,-2.999999999515767399e+02,-2.995729923175546219e+02
-2.192531250000000000e+08,-2.992156923118205896e+02,-2.999999999601087097e+02,-2.992109523363353105e+02
-2.191312500000000000e+08,-2.992315376263815097e+02,-2.999999999401698005e+02,-2.992307269233676834e+02
-2.190093750000000000e+08,-2.997058949203279781e+02,-2.999999999306679683e+02,-2.997424442082632368e+02
-2.188875000000000000e+08,-2.998096862936533853e+02,-2.999999999502119294e+02,-2.998262070976201130e+02
-2.187656250000000000e+08,-2.995359399226209121e+02,-2.999999999594121505e+02,-2.995043201014291299e+02
-2.186437500000000000e+08,-2.995582273045152988e+02,-2.999999999389749519e+02,-2.995403401035072193e+02
-2.185218750000000000e+08,-2.995731905057319864e+02,-2.999999999287744004e+02,-2.996043359369043060e+02
-2.184000000000000000e+08,-2.989655230400341566e+02,-2.999999999487995410e+02,-2.989833519953469363e+02
-2.182781250000000000e+08,-2.984207872882811898e+02,-2.999999999586892727e+02,-2.983955493649633581e+02
-2.181562500000000000e+08,-2.987442651024313136e+02,-2.999999999377478730e+02,-2.987139693563257197e+02
-2.180343750000000000e+08,-2.996368718935419793e+02,-2.999999999268264901e+02,-2.996412272255371931e+02
-2.179125000000000000e+08,-2.998826579706453686e+02,-2.999999999473380399e+02,-2.998949470235832564e+02
-2.177906250000000000e+08,-2.994854910440811295e+02,-2.999999999579389964e+02,-2.994741955057323821e+02
-2.176687500000000000e+08,-2.995058022404551821e+02,-2.999999999364876544e+02,-2.995041064916501909e+02
-2.175468750000000000e+08,-2.997996693541438731e+02,-2.999999999248225322e+02,-2.998245423650150201e+02
-2.174250000000000000e+08,-2.995467941860637211e+02,-2.999999999458257207e+02,-2.995512219214677998e+02
-2.173031250000000000e+08,-2.991979072684646326e+02,-2.999999999571604690e+02,-2.991716617921541115e+02
-2.171812500000000000e+08,-2.995169524616065928e+02,-2.999999999351930455e+02,-2.995046366236999233e+02
