freq_hz,psd_desired_dBm_per_MHz,psd_interferer_dBm_per_MHz,psd_mixed_dBm_per_MHz
-2.349750000000000000e+08,-2.097297725696462862e+02,-2.099999999740106205e+02,-2.097556974747940330e+02
-2.348531250000000000e+08,-2.096593290731091770e+02,-2.099999999826338808e+02,-2.096557301000004259e+02
-2.347312500000000000e+08,-2.096765350463184632e+02,-2.099999999944537876e+02,-2.096729816574965071e+02
-2.346093750000000000e+08,-2.097287425804635177e+02,-2.099999999837127120e+02,-2.097514125969901215e+02
-2.344875000000000000e+08,-2.096734296299277958e+02,-2.099999999704075435e+02,-2.096838166913140640e+02
-2.343656250000000000e+08,-2.096146609830657894e+02,-2.099999999810721079e+02,-2.095828403015547110e+02
-2.342437500000000000e+08,-2.097354082724108935e+02,-2.099999999947474976e+02,-2.097022698826610849e+02
-2.341218750000000000e+08,-2.098982792968482158e+02,-2.099999999835935114e+02,-2.099061209462423108e+02
-2.340000000000000000e+08,-2.098145655107966832e+02,-2.099999999688153594e+02,-2.098291718254150737e+02
-2.338781250000000000e+08,-2.095932811569122691e+02,-2.099999999795671783e+02,-2.095792503809736900e+02
-2.337562500000000000e+08,-2.095471507169894494e+02,-2.099999999951392056e+02,-2.095420062957403502e+02
-2.336343750000000000e+08,-2.096430500943693005e+02,-2.099999999856426598e+02,-2.096845352663797257e+02
-2.335125000000000000e+08,-2.096255445736932757e+02,-2.099999999708634277e+02,-2.096749639176993583e+02
-2.333906250000000000e+08,-2.095448977899744705e+02,-2.099999999801034392e+02,-2.095556456929483602e+02
-2.332687500000000000e+08,-2.096470083489149374e+02,-2.099999999933330628e+02,-2.096433051913028294e+02
-2.331468750000000000e+08,-2.098269304840240466e+02,-2.099999999818870720e+02,-2.098429942678913562e+02
-2.330250000000000000e+08,-2.097232450419300562e+02,-2.099999999674250262e+02,-2.097326876413764012e+02
-2.329031250000000000e+08,-2.094169257216050255e+02,-2.099999999796633574e+02,-2.093969113496434602e+02
-2.327812500000000000e+08,-2.093479806894393391e+02,-2.099999999958665171e+02,-2.093302478873178529e+02
-2.326593750000000000e+08,-2.096062099320604943e+02,-2.099999999840374016e+02,-2.096027879165095555e+02
-2.325375000000000000e+08,-2.097189879795921570e+02,-2.099999999658689944e+02,-2.096680107993019533e+02
-2.324156250000000000e+08,-2.091165792981929599e+02,-2.099999999746170829e+02,-2.089952587067612058e+02
-2.322937500000000000e+08,-2.079071521740063417e+02,-2.099999999911349278e+02,-2.077979643789311694e+02
-2.321718750000000000e+08,-2.066809764060711245e+02,-2.099999999841646172e+02,-2.066216863146711944e+02
-2.320500000000000000e+08,-2.059300428143577051e+02,-2.099999999724619215e+02,-2.058883756131024825e+02
-2.319281250000000000e+08,-2.059256595045750373e+02,-2.099999999837939413e+02,-2.058655379701934294e+02
-2.318062500000000000e+08,-2.066995005511881232e+02,-2.099999999951371024e+02,-2.066121861997862652e+02
-2.316843750000000000e+08,-2.078838660169624291e+02,-2.099999999780355893e+02,-2.077887786683916147e+02
-2.315625000000000000e+08,-2.086929931408768653e+02,-2.099999999597823148e+02,-2.086195070183596840e+02
-2.314406250000000000e+08,-2.088835021918748680e+02,-2.099999999739507643e+02,-2.088461091438468884e+02
-2.313187500000000000e+08,-2.090800819121324139e+02,-2.099999999942976956e+02,-2.090901682676414453e+02
-2.311968750000000000e+08,-2.095102243425900497e+02,-2.099999999842528950e+02,-2.095592817174035076e+02
-2.310750000000000000e+08,-2.097588707098908571e+02,-2.099999999668409600e+02,-2.097846191402297222e+02
-2.309531250000000000e+08,-2.096727667763429963e+02,-2.099999999775752713e+02,-2.096446590815624518e+02
-2.308312500000000000e+08,-2.096258383172705066e+02,-2.099999999940089310e+02,-2.096005421609469295e+02
-2.307093750000000000e+08,-2.097229153464357978e+02,-2.099999999817944740e+02,-2.097469302327066316e+02
-2.305875000000000000e+08,-2.097297646800618622e+02,-2.099999999644909394e+02,-2.097667836276962703e+02
-2.304656250000000000e+08,-2.096741107210639257e+02,-2.099999999765828420e+02,-2.096771302410180056e+02
-2.303437500000000000e+08,-2.097738126039753865e+02,-2.099999999934611310e+02,-2.097610474718313185e+02
-2.302218750000000000e+08,-2.098713256958022271e+02,-2.099999999799653665e+02,-2.098635817054401969e+02
-2.301000000000000000e+08,-2.096616011218264930e+02,-2.099999999616626951e+02,-2.096271204695609640e+02
-2.299781250000000000e+08,-2.093837211134297149e+02,-2.099999999750183406e+02,-2.093158994689982819e+02
-2.298562500000000000e+08,-2.094354043950949631e+02,-2.099999999942109525e+02,-2.093912044308001441e+02
-2.297343750000000000e+08,-2.096888035267215287e+02,-2.099999999814782541e+02,-2.097148146381566107e+02
-2.296125000000000000e+08,-2.097116644999475739e+02,-2.099999999621112465e+02,-2.097613959609716403e+02
-2.294906250000000000e+08,-2.095643490330601253e+02,-2.099999999742369710e+02,-2.095751031333787182e+02
-2.293687500000000000e+08,-2.096218890584291330e+02,-2.099999999927735530e+02,-2.096150042703186500e+02
-2.292468750000000000e+08,-2.097970541936124960e+02,-2.099999999797072405e+02,-2.098118472712219500e+02
-2.291250000000000000e+08,-2.097083537977503056e+02,-2.099999999606820893e+02,-2.097198521418825976e+02
-2.290031250000000000e+08,-2.094549416304661236e+02,-2.099999999739700343e+02,-2.094324938851067373e+02
-2.288812500000000000e+08,-2.093872183804922997e+02,-2.099999999931040975e+02,-2.093669949231018563e+02
-2.287593750000000000e+08,-2.094352007740467343e+02,-2.099999999790367724e+02,-2.094678793099644167e+02
-2.286375000000000000e+08,-2.093701036561262754e+02,-2.099999999588293917e+02,-2.094482221918111122e+02
-2.285156250000000000e+08,-2.093589106469923422e+02,-2.099999999725663997e+02,-2.094447901714529507e+02
-2.283937500000000000e+08,-2.095426681389415080e+02,-2.099999999930905119e+02,-2.096156347820893870e+02
-2.282718750000000000e+08,-2.094183944954402818e+02,-2.099999999795974190e+02,-2.094408469154746513e+02
-2.281500000000000000e+08,-2.086270848732660852e+02,-2.099999999592084805e+02,-2.085805243650947887e+02
-2.280281250000000000e+08,-2.078546810143492394e+02,-2.099999999729060391e+02,-2.077994869741796720e+02
-2.279062500000000000e+08,-2.077361167274847276e+02,-2.099999999929792693e+02,-2.077565559017887153e+02
-2.277843750000000000e+08,-2.082154984093528469e+02,-2.099999999779728341e+02,-2.083631958766283674e+02
-2.276625000000000000e+08,-2.087744215480620369e+02,-2.099999999564230393e+02,-2.089889987489871146e+02
