time_us,I,Q
4.968750000000000000e+00,-7.285408062682987624e-06,-6.996260131962620487e-06
4.974999999999999645e+00,-1.587418440162642581e-05,2.846041697569448372e-05
4.981250000000000178e+00,5.620451751192120425e-06,-4.260106516626336405e-06
4.987499999999999822e+00,-1.507020029901679292e-05,1.978945736061956428e-05
4.993750000000000355e+00,7.511288152392501292e-06,6.050915720410835769e-06
5.000000000000000000e+00,-2.127956858009348310e-05,1.039195557877577142e-05
5.006249999999999645e+00,-1.696948246392230826e-05,7.183777235631347282e-06
5.012500000000000178e+00,-4.711608184523007228e-06,-1.860694769234088364e-05
5.018749999999999822e+00,-3.204642447771890236e-05,7.597085328607688332e-06
5.025000000000000355e+00,2.249310452940143058e-05,-1.585341397804490058e-05
5.031250000000000000e+00,7.702613295639188220e-06,-1.749848847788328243e-05
5.037499999999999645e+00,-1.391202887294742888e-05,5.925774002518925849e-06
5.043750000000000178e+00,-1.209482821958124777e-06,7.898764453156239664e-06
5.049999999999999822e+00,2.551134200344762728e-06,4.177559005592894136e-06
5.056250000000000355e+00,-2.195360833779704724e-06,1.676084734458850272e-05
5.062500000000000000e+00,-1.086034244095098996e-05,-2.957477037082944519e-06
5.068750000000000533e+00,-3.211610763332757975e-05,1.414661400225928354e-05
5.074999999999999289e+00,-5.161254151707058476e-06,-7.057015175899952216e-06
5.081249999999999822e+00,1.467622968642132064e-05,-3.085404957760483771e-06
5.087500000000000355e+00,-1.646086560909423103e-05,6.129767988382972054e-06
5.093750000000000000e+00,1.566262980289528765e-05,4.399816017279887398e-06
5.100000000000000533e+00,-1.527893347935630139e-05,2.339887216953769045e-05
5.106249999999999289e+00,-5.035537597241983141e-06,1.224862835778006629e-06
5.112499999999999822e+00,-3.947374096644631616e-06,2.910884675953071885e-07
5.118749999999999467e+00,1.250965410525118817e-05,-1.458264895180677363e-05
5.125000000000000000e+00,1.570943438512100755e-05,4.196448881382673323e-06
5.131250000000000533e+00,-3.412879731218835437e-05,1.373425939023200340e-05
5.137500000000000178e+00,2.377852153953341111e-05,-1.376884919384850449e-05
5.143749999999999822e+00,-1.373301042287914139e-07,-2.405390658609421649e-06
5.149999999999999467e+00,-1.437410468467987247e-06,-1.536339163613724209e-05
5.156250000000000000e+00,1.172090502037080168e-06,1.071234422613118596e-05
5.162500000000000533e+00,4.603188144432302334e-06,1.899781087140873975e-05
5.168750000000000178e+00,-7.554727835390615306e-06,1.175943924256556502e-05
5.174999999999999822e+00,-1.438880404634035462e-06,-5.635199971624477432e-06
5.181249999999999467e+00,-2.405636405642975638e-06,-2.277651631778030556e-05
5.187500000000000000e+00,-1.406482176977391207e-05,3.037987041412583258e-06
5.193749999999999645e+00,1.908134128691701037e-05,-2.426016543387017697e-05
5.200000000000000178e+00,1.222153583786712805e-05,-1.069666152910940881e-05
5.206250000000000711e+00,1.213675750294418402e-05,1.774166982400946529e-05
5.212499999999999467e+00,-4.308553497084044201e-06,7.282894762812558313e-07
5.218750000000000000e+00,-1.520976701012364904e-05,-3.564802379957421753e-05
5.224999999999999645e+00,-1.450355584180483265e-05,-4.541101892264002494e-06
5.231250000000000178e+00,3.291752891469967970e-05,5.747048456931951182e-06
5.237499999999999822e+00,6.397889750394052920e-06,1.715470315186182420e-06
5.243750000000000355e+00,-1.549862453237746307e-05,-1.684472454516040374e-06
5.250000000000000000e+00,4.882082746344329171e-06,-3.526551604384113125e-05
5.256249999999999645e+00,-4.280563452794487389e-06,-6.796191246546516720e-06
5.262500000000000178e+00,1.509363243409602338e-05,1.840280679144386472e-05
5.268749999999999822e+00,4.284510025478137036e-06,-2.030658872469892994e-06
5.275000000000000355e+00,-1.850261327040166531e-05,1.400243885027448703e-05
5.281250000000000000e+00,-1.020347843893740600e-05,-5.649308839471722645e-06
5.287499999999999645e+00,-7.118423096157235817e-06,-3.692286275310955782e-05
5.293750000000000178e+00,-4.337404223508831261e-06,1.571960781570773107e-05
5.299999999999999822e+00,-3.791488207733779275e-06,2.487594381243125944e-05
5.306250000000000355e+00,6.718932506846594314e-06,-1.244253655331250923e-05
5.312500000000000000e+00,-3.597575741725249158e-06,-1.250676646741744480e-05
5.318749999999999645e+00,-1.496054841639201662e-05,-4.170889700071422313e-06
5.325000000000000178e+00,4.977704336286349927e-06,9.410282694938140274e-06
5.331249999999999822e+00,2.405971992678715182e-06,2.066711042132250047e-05
5.337500000000000355e+00,8.734154927403764334e-06,-5.609006869811398518e-06
5.343750000000000000e+00,1.146016214853132206e-05,7.677434394208703416e-06
5.349999999999999645e+00,-1.207720842826205742e-05,1.145023346201000231e-05
5.356250000000000178e+00,-6.164748635723775209e-06,-2.406060003361880848e-06
5.362499999999999822e+00,6.825986278414207520e-06,7.921955349211907575e-06
5.368750000000000355e+00,-5.623025260570480010e-06,1.536816222174261639e-05
5.375000000000000000e+00,4.014260301210145202e-06,1.127965803437555641e-05
5.381250000000000533e+00,1.742990560799222740e-05,-2.640888721123029893e-06
5.387499999999999289e+00,3.787219111133427494e-06,-3.097201002435633070e-06
5.393749999999999822e+00,-2.559590966304112262e-05,1.562177040249014247e-05
5.400000000000000355e+00,-1.853148468640735178e-05,3.559845947645116081e-06
5.406250000000000000e+00,-1.891980345776834045e-06,1.770312516832960444e-06
5.412500000000000533e+00,-6.870963327543622784e-06,1.483015394301152496e-05
5.418750000000000178e+00,-3.512443286049743673e-05,2.830354610537631641e-06
5.424999999999999822e+00,-3.805335487178747642e-05,3.091114635336961836e-05
5.431249999999999467e+00,-1.232546618304297234e-05,7.907497986557624018e-06
5.437500000000000000e+00,-7.126645054271926208e-06,-1.869265278577531924e-06
5.443750000000000533e+00,-8.124500453304694421e-06,-9.158722069417271709e-06
5.450000000000000178e+00,-5.956019273080780846e-06,8.903977608825778230e-06
5.456249999999999822e+00,-4.012545100891946691e-06,1.494473884369360290e-05
5.462499999999999467e+00,-1.041918505898212192e-05,-4.320358961253338937e-06
5.468750000000000000e+00,-4.082452361743576521e-07,-3.126982647723351029e-06
5.475000000000000533e+00,2.866324721972926629e-05,-3.429255576990778815e-07
5.481250000000000178e+00,2.063312202558593465e-06,3.437479294985084765e-05
5.487500000000000711e+00,1.257153662275307487e-05,7.724164989657198081e-06
5.493749999999999467e+00,4.482720148288895101e-06,-1.242188862860445569e-05
5.500000000000000000e+00,1.433853352027702007e-05,-1.527954519399510355e-05
5.506249999999999645e+00,2.587172276181242219e-05,4.085396003613125535e-07
5.512500000000000178e+00,-9.226808072788292868e-07,4.773150137521127025e-06
5.518750000000000711e+00,2.444115939423861401e-05,-2.439348808382472334e-06
5.524999999999999467e+00,-7.114975795797615386e-06,-6.099894074632037487e-06
5.531250000000000000e+00,-1.574871941282882109e-05,-2.068860348136157532e-05
5.537499999999999645e+00,-1.732037886748380310e-05,-6.008183574240313887e-07
5.543750000000000178e+00,1.736863981214179843e-05,1.736333918577811030e-05
5.549999999999999822e+00,1.582893641141075192e-05,2.282959194890279899e-05
5.556250000000000355e+00,-2.542979278891760320e-05,5.016145359804439082e-07
5.562500000000000000e+00,1.143432711070602592e-05,-1.363752799605134353e-05
5.568749999999999645e+00,-5.592075112339497298e-06,1.402246384566639558e-05
5.575000000000000178e+00,6.804564105776545996e-07,2.756412331573092342e-05
5.581249999999999822e+00,-5.619496575345019506e-06,4.653536843621245649e-06
5.587500000000000355e+00,-1.699554036088970989e-05,-9.789710017932142679e-06
5.593750000000000000e+00,1.071002350874858664e-05,1.350287713273695210e-05
5.599999999999999645e+00,5.652864637879056783e-06,2.622448869172632564e-05
5.606250000000000178e+00,4.872710054835866723e-06,2.087786743458101279e-06
5.612499999999999822e+00,9.016407024693678737e-07,-1.218782406875994702e-05
5.618750000000000355e+00,-1.130927675706605559e-05,-1.316136408801987146e-05
5.625000000000000000e+00,1.626785895043537757e-05,-1.006139810922565863e-05
5.631249999999999645e+00,3.401792882561548365e-05,1.073244201865739550e-05
5.637500000000000178e+00,-1.820404449287359901e-05,3.809243204407297815e-06
5.643749999999999822e+00,-1.003825416571791776e-05,-1.901218973696520070e-05
5.650000000000000355e+00,1.273793183824276994e-05,-2.963174545303198652e-05
5.656250000000000000e+00,1.152397850628173319e-05,-1.128914453002204446e-05
5.662500000000000533e+00,1.180373396406661080e-05,1.138972479022358696e-05
5.668749999999999289e+00,-4.615647151152859751e-06,-1.711759610510631192e-05
5.674999999999999822e+00,-1.035845955771477442e-06,1.034681068774511804e-05
5.681250000000000355e+00,-1.297178977246339542e-07,-8.003852684903316197e-06
5.687500000000000000e+00,1.626995959696359447e-06,-9.431041106394374125e-06
5.693750000000000533e+00,2.596277786169614663e-05,1.786361207878071401e-05
5.699999999999999289e+00,3.365417923709390332e-05,4.632343537277054690e-06
5.706249999999999822e+00,-1.002172039045498605e-05,2.191499925276003215e-05
5.712500000000000355e+00,-1.605037803145062928e-05,6.446043795256548000e-06
5.718750000000000000e+00,5.670761785352244323e-06,-1.652340905122161300e-06
5.725000000000000533e+00,2.127192314130874645e-05,-1.183720123120909162e-05
5.731250000000000178e+00,9.232490881913475451e-06,1.280806241039707977e-05
5.737499999999999822e+00,1.563841407281054983e-06,9.299190930005931318e-07
5.743749999999999467e+00,-1.315020776681090393e-06,4.688683430770211217e-06
5.750000000000000000e+00,2.152289610741437505e-05,-1.757768516187740684e-06
5.756250000000000533e+00,3.627963645339084037e-05,2.998265457056118161e-08
5.762500000000000178e+00,-8.416247838647352222e-08,-4.332199254648373064e-06
5.768749999999999822e+00,-1.313566635032714740e-05,-2.598419323782907341e-06
5.774999999999999467e+00,-7.313093474432996635e-06,-1.251762708400514721e-05
5.781250000000000000e+00,-3.190902309778335641e-06,-1.809345272274332466e-05
5.787499999999999645e+00,2.688550232285181029e-06,6.381056512021977532e-06
5.793750000000000178e+00,-3.514592359070247098e-06,-2.761515447702200701e-05
5.800000000000000711e+00,-1.090422701307325922e-05,2.638413902075630558e-05
5.806249999999999467e+00,-2.750386123968838103e-06,-7.656267161300475262e-06
5.812500000000000000e+00,-1.412462981254329835e-05,-3.107238944695261566e-05
5.818749999999999645e+00,-2.552338017185024451e-06,1.440140775380622242e-05
5.825000000000000178e+00,-4.111333035594805262e-05,-1.054916386480974903e-05
5.831250000000000711e+00,-3.132843514524161920e-05,-2.333670479845590823e-06
5.837499999999999467e+00,-1.264015151204591172e-06,-2.269152426564224808e-05
5.843750000000000000e+00,-1.327782658836289649e-05,-1.980056832321466459e-05
5.849999999999999645e+00,1.231505135259009119e-05,2.659991309018629294e-06
5.856250000000000178e+00,-1.921699512582466279e-05,-1.586444063644588208e-05
5.862499999999999822e+00,7.327734134731731116e-06,-7.224363149745186415e-06
5.868750000000000355e+00,5.922911991308884598e-06,-1.386364368804397181e-05
5.875000000000000000e+00,2.990597467624311591e-06,2.161256299209927902e-05
5.881249999999999645e+00,2.981739568358827695e-05,-1.469199123176500899e-05
5.887500000000000178e+00,2.235886503837665516e-05,-1.327533812303478520e-05
5.893749999999999822e+00,2.706453201096160823e-05,1.776028774875389410e-05
5.900000000000000355e+00,-8.512006170013512428e-07,-1.597553681129893613e-05
5.906250000000000000e+00,-5.109499719741312535e-06,2.044814264887898775e-05
5.912499999999999645e+00,-1.095553733648741271e-05,2.829479211049299699e-06
5.918750000000000178e+00,-1.426950892751874099e-05,1.709203741774141270e-05
5.924999999999999822e+00,1.108525315255011008e-06,8.256256819042330687e-06
5.931250000000000355e+00,-2.295526086228111325e-05,-7.536132610427426447e-06
5.937500000000000000e+00,-1.032646391014863215e-06,-1.333053135413118054e-05
5.943749999999999645e+00,-1.577385790982169773e-05,-5.906534176564746087e-06
5.950000000000000178e+00,-1.609069919761974129e-05,-1.379348592363063977e-05
5.956249999999999822e+00,-6.155333247820127973e-06,-1.893539367482253901e-05
5.962500000000000355e+00,-3.061411258980187034e-05,-8.198041990304755856e-06
5.968750000000000000e+00,1.907102271667915340e-06,-1.346712692680385527e-05
5.975000000000000533e+00,-2.650391446356480167e-05,-2.210725938569108235e-07
5.981249999999999289e+00,-1.345214135427636843e-05,-4.862068850930884846e-06
5.987499999999999822e+00,-3.182649725003763463e-06,8.906427254658263976e-06
5.993750000000000355e+00,1.129157736442324465e-05,4.045096734822466281e-06
6.000000000000000000e+00,7.057328046436555333e-06,1.732530695038337555e-05
6.006250000000000533e+00,-6.057074479495960087e-06,-3.522281164743365855e-06
6.012499999999999289e+00,2.024275415766577723e-05,8.245699081116540768e-06
6.018749999999999822e+00,-8.757088007964249380e-06,-5.663844530750223276e-06
6.025000000000000355e+00,-7.107735947232241823e-06,1.522188893794139401e-06
6.031250000000000000e+00,3.902125913841107276e-07,2.095634287943156393e-05
6.037500000000000533e+00,-2.070672136323868540e-05,-4.743597091670574307e-06
6.043750000000000178e+00,4.528698612655030048e-06,1.820076376597462410e-05
6.049999999999999822e+00,-7.126273386836710243e-07,1.038984241779513530e-05
6.056249999999999467e+00,-1.211360676217362663e-06,-3.520882079861711536e-06
6.062500000000000000e+00,1.169588374413660907e-05,9.537385384092975283e-06
6.068750000000000533e+00,-4.453417170668809408e-06,2.066655456801556846e-06
6.075000000000000178e+00,-7.596149503239193316e-06,-6.128861942300816234e-06
6.081249999999999822e+00,-5.505187683268682805e-06,9.757627046663128154e-06
6.087499999999999467e+00,1.266767510514810591e-05,1.057131159553827899e-05
6.093750000000000000e+00,-1.578393949143493276e-06,-6.612136480806731924e-07
6.099999999999999645e+00,-5.722332605042700462e-06,6.627147135919771932e-06
6.106250000000000178e+00,1.608595331901353007e-06,-6.486230735390093870e-07
6.112500000000000711e+00,-1.004632070897392272e-05,-5.392191701087383395e-06
6.118749999999999467e+00,-3.970243956352488008e-06,7.395059668644120652e-06
6.125000000000000000e+00,3.368864212397201612e-05,-1.182737074091678420e-05
6.131249999999999645e+00,-2.682160959428125036e-06,-1.491254970372543241e-05
6.137500000000000178e+00,6.399356273134215306e-07,-9.752540378462853476e-06
6.143749999999999822e+00,7.094813931764415954e-06,-1.975403512791124835e-05
6.150000000000000355e+00,-4.946375737630516245e-06,-3.402468688615068522e-05
6.156250000000000000e+00,1.361278140122937748e-05,-1.204752999335364908e-05
6.162499999999999645e+00,-1.947856144985141419e-06,-1.011939488827923726e-05
6.168750000000000178e+00,6.443489372758299682e-06,-1.212251249467117555e-05
6.174999999999999822e+00,-5.058499631936032365e-06,-1.370294948815906990e-05
6.181250000000000355e+00,7.452811981663644573e-06,-3.804303904282997856e-05
6.187500000000000000e+00,-7.679446403543765918e-06,-8.239000048430958909e-06
6.193749999999999645e+00,1.637588352725298529e-05,-1.748393401369511340e-05
6.200000000000000178e+00,-7.966847005840009186e-06,-6.894911960839721379e-06
6.206249999999999822e+00,-8.534713362573812071e-06,-2.072073700497294150e-05
6.212500000000000355e+00,-8.138191347591978959e-06,-2.140935205245671051e-05
6.218750000000000000e+00,-9.428001779272042398e-06,-1.804889286663973631e-06
6.224999999999999645e+00,-9.341376902366495385e-06,-2.925836098839639494e-06
6.231250000000000178e+00,-2.073829123981315017e-05,-1.397553750167337578e-05
6.237499999999999822e+00,1.128453278284142880e-05,2.992099342988480733e-06
6.243750000000000355e+00,-2.159820139949312039e-05,1.930820752926980599e-05
6.250000000000000000e+00,1.629405791825478710e-05,-1.087842113008769088e-05
6.256249999999999645e+00,2.360593010831294814e-06,1.330300060515325104e-05
6.262500000000000178e+00,1.370350343985525133e-05,-8.301385680800051824e-06
6.268749999999999822e+00,2.471879807865217174e-05,-5.284065054225041003e-06
6.275000000000000355e+00,1.152759850008341202e-06,-5.964592456320771573e-06
6.281250000000000000e+00,2.765699704609126880e-05,2.062700210067674420e-06
6.287500000000000533e+00,6.248058701068390663e-06,1.789850337709365018e-05
6.293749999999999289e+00,-1.767664810955273835e-05,9.073326150101654339e-06
6.299999999999999822e+00,2.278513766322585340e-05,7.357657678123731909e-06
6.306250000000000355e+00,1.885702037901569760e-05,-7.037881685839811506e-06
6.312500000000000000e+00,-4.660841736916165350e-06,1.228332568396074657e-06
6.318750000000000533e+00,2.462963068624306223e-05,-7.489943555215332489e-06
6.324999999999999289e+00,4.046106082106174667e-06,7.270491727951947561e-06
6.331249999999999822e+00,-6.630738253886993901e-06,1.852798470422173448e-05
6.337499999999999467e+00,-2.424970553906146407e-05,-3.813618040561352461e-06
6.343750000000000000e+00,4.049635079679018066e-07,-2.193136114355969562e-05
6.350000000000000533e+00,-7.877637857977539732e-06,1.005713932764919555e-05
6.356250000000000178e+00,-2.303550654085246110e-05,9.579767100550283254e-07
6.362499999999999822e+00,6.523110322980322290e-06,-1.284597606852868475e-07
6.368749999999999467e+00,-6.304796883536071051e-06,5.882048401609526916e-06
6.375000000000000000e+00,1.650963266333803294e-05,1.922084208086256163e-05
6.381250000000000533e+00,-7.577551508276439312e-06,1.573414395959135410e-05
6.387500000000000178e+00,-1.737940480780604435e-05,6.954047654401901996e-06
6.393750000000000711e+00,-1.427174643409439395e-05,6.757159361691044779e-06
6.399999999999999467e+00,-2.795374489815812468e-05,-2.711096631839702735e-05
6.406250000000000000e+00,-1.061977255654841522e-05,-4.368111129297914804e-06
6.412499999999999645e+00,1.968235632230234499e-07,-2.360349628812088719e-06
6.418750000000000178e+00,5.136974438653422317e-06,8.277553486168005804e-06
6.425000000000000711e+00,-8.320107287033095311e-06,9.276489607900262115e-07
6.431249999999999467e+00,1.649811386612179293e-05,-2.251925806529802805e-06
6.437500000000000000e+00,2.729386513348377709e-05,-1.567188893043670235e-05
6.443749999999999645e+00,-4.022763957831118957e-07,-3.108138188160015003e-05
6.450000000000000178e+00,8.857865865190129762e-06,-8.846388156930977658e-06
6.456249999999999822e+00,6.193037181611969364e-06,-7.934678815698440862e-06
6.462500000000000355e+00,1.700752502265416242e-06,-5.287070062473494158e-07
6.468750000000000000e+00,3.644025862507743919e-05,-2.457193469630802250e-05
6.474999999999999645e+00,2.395484042814696136e-05,-1.193092398211784722e-06
6.481250000000000178e+00,-4.338147026421793751e-06,1.737347046375635286e-05
6.487499999999999822e+00,-4.476695573734489148e-06,2.372760205959093635e-06
6.493750000000000355e+00,-1.949574769562250682e-05,-4.507797529113060365e-07
6.500000000000000000e+00,2.886014175012416282e-07,3.800969007690315361e-06
6.506249999999999645e+00,2.884966140677833357e-06,1.668262034714080013e-06
6.512500000000000178e+00,-2.260058236047416189e-05,1.528645278047435741e-05
6.518749999999999822e+00,-6.926066813682269217e-06,9.425437142229280650e-06
6.525000000000000355e+00,-1.300072758671369112e-05,8.663242103668687899e-06
6.531250000000000000e+00,2.113499049880978396e-05,1.325790588348311879e-05
6.537499999999999645e+00,7.585733437941704251e-06,-4.638068860779759705e-06
6.543750000000000178e+00,-6.492407824346950083e-06,1.959998073384463315e-05
6.549999999999999822e+00,-5.121917905974189618e-06,1.315691401285748680e-05
6.556250000000000355e+00,2.821074737369764742e-06,6.536439632185907201e-06
6.562500000000000000e+00,2.462156733193301278e-05,2.295973990013401168e-05
6.568749999999999645e+00,1.774594653511825653e-05,1.463117318587856059e-05
6.574999999999999289e+00,1.829225732106681211e-05,8.077995144197805651e-06
6.581249999999999822e+00,-3.549390914622892493e-06,1.606796736339828212e-05
6.587500000000000355e+00,1.665146000098682250e-05,1.507176851791628921e-05
6.593750000000000000e+00,-8.593222153248151376e-06,1.123364141029708874e-05
6.600000000000000533e+00,5.739443213822226320e-06,8.384104858351198872e-06
6.606249999999999289e+00,-1.708848600060015841e-06,-1.301708574339630968e-05
6.612499999999999822e+00,-8.781712010400523206e-06,-2.528761568397094727e-06
6.618750000000000355e+00,1.027365628906503576e-05,1.487058525748806268e-07
6.625000000000000000e+00,-2.866696827011689692e-05,1.344940996977081310e-05
6.631250000000000533e+00,1.533815168982153592e-05,2.617201060679966859e-05
6.637500000000000178e+00,1.033275737569111753e-05,-1.527678476083223929e-05
6.643749999999999822e+00,-5.994552773594556839e-06,-1.574282798917889088e-05
6.649999999999999467e+00,-5.511073854380233804e-06,-2.288189530321267626e-06
6.656250000000000000e+00,-2.384544046443586604e-05,5.037078181379884076e-06
6.662500000000000533e+00,7.160996951583133246e-06,8.159138187203071997e-06
6.668750000000000178e+00,-1.220890063067720630e-05,1.484621545511325857e-05
6.674999999999999822e+00,8.890670281625558756e-06,2.294758428062619456e-06
6.681249999999999467e+00,1.566903432231896891e-05,1.089348900871237410e-05
6.687500000000000000e+00,7.699635920585667174e-06,6.755528735352816857e-06
6.693749999999999645e+00,1.713625534704644034e-07,3.423027637650362350e-06
6.700000000000000178e+00,-2.351525302122100077e-05,1.921114229846001563e-05
6.706250000000000711e+00,1.853906969722121003e-05,7.948296584578503265e-06
6.712499999999999467e+00,1.048664072925274144e-05,1.420653414361239141e-05
6.718750000000000000e+00,2.802013640999144346e-06,4.196749533125543825e-06
6.724999999999999645e+00,8.677682349264221099e-06,2.293087938893418194e-05
6.731250000000000178e+00,-2.498488136447208366e-05,4.292611933099346138e-06
6.737500000000000711e+00,7.525313253350730382e-06,1.267347038725172477e-05
6.743749999999999467e+00,1.205022681206540419e-05,1.056695864490821003e-05
6.750000000000000000e+00,-7.776590120163697541e-06,1.504769523166621439e-05
6.756249999999999645e+00,2.253070966751800780e-05,3.828203363154852510e-05
6.762500000000000178e+00,-2.874784350347163410e-06,-2.392650306408563297e-06
6.768749999999999822e+00,-6.914836050214637688e-06,-1.660876433343136277e-05
6.775000000000000355e+00,-5.201638961349341454e-06,-1.085231644717102389e-05
6.781250000000000000e+00,1.512264734651187161e-05,-1.235485985063124020e-05
6.787499999999999645e+00,-7.430150484657751557e-06,8.951947853614083270e-06
6.793750000000000178e+00,4.285193864947943205e-06,1.740020013697683856e-05
6.799999999999999822e+00,3.030355373228067129e-05,-2.288175186306094276e-05
6.806250000000000355e+00,-1.489186726226702685e-05,3.407145617413853676e-06
6.812500000000000000e+00,1.541436649408038932e-05,-7.926238271090095549e-06
6.818749999999999645e+00,-6.384621110736767424e-06,-1.403898346444776778e-05
6.825000000000000178e+00,5.888793462492592491e-06,-1.421304411134393407e-05
6.831249999999999822e+00,1.315344987201005915e-05,-1.484382908448127832e-05
6.837500000000000355e+00,2.958222102229913360e-06,-4.189358563232240978e-06
6.843750000000000000e+00,1.983757111088128362e-05,6.195775962102685678e-06
6.849999999999999645e+00,1.002853966031526150e-05,-2.244849342355933974e-06
6.856250000000000178e+00,1.496826424903687359e-05,1.383514730392180908e-05
6.862499999999999822e+00,-1.725199055877473954e-05,2.114322004384307840e-05
6.868750000000000355e+00,1.037640585615855138e-05,3.346598100191192866e-06
6.875000000000000000e+00,2.597109503134319881e-07,2.500297164699782430e-05
6.881250000000000533e+00,-7.516706029694454489e-06,-4.255024611403293501e-07
6.887499999999999289e+00,9.822182871171888366e-06,-5.236199597461739752e-06
6.893749999999999822e+00,1.240870084550221672e-05,-6.694735386877424354e-06
6.900000000000000355e+00,1.061107679568516806e-05,-5.192154138588422245e-07
6.906250000000000000e+00,-3.284923708199763269e-05,-1.318656459121826861e-05
6.912500000000000533e+00,1.937438469949880503e-06,-1.455186975175241304e-06
6.918749999999999289e+00,-6.031004078719692677e-09,-8.961519095549772668e-06
6.924999999999999822e+00,5.742048423096965618e-07,-1.162547000462910825e-05
6.931250000000000355e+00,-1.660135355761183982e-05,7.306792773301548822e-06
6.937500000000000000e+00,-6.229030023749127536e-07,-9.532813462238442679e-06
6.943750000000000533e+00,1.070352314451726628e-05,-2.349154963717637159e-05
6.950000000000000178e+00,3.273748909166682488e-06,-9.059241310696315025e-06
6.956249999999999822e+00,2.250023632601915651e-05,-2.303517939065786095e-07
6.962499999999999467e+00,-6.187997016072748335e-06,-5.056464458216861003e-06
6.968750000000000000e+00,5.305323872339407835e-06,-1.608445630540956511e-05
6.975000000000000533e+00,-3.211720618701390007e-06,-2.060825728790261554e-05
6.981250000000000178e+00,2.649234547211766919e-05,1.832022246221049182e-05
6.987499999999999822e+00,2.116173405365879422e-06,1.296653675192191858e-05
6.993749999999999467e+00,2.228138412544193154e-06,-7.687762925627692478e-07
7.000000000000000000e+00,1.821416051411342676e-05,-2.495438223395891978e-05
7.006249999999999645e+00,-9.406680861884995696e-07,-1.242577609365686822e-05
7.012500000000000178e+00,2.357679416436718513e-06,1.932203123765409447e-05
7.018750000000000711e+00,-1.205207438691137889e-05,1.407487830474443416e-05
7.024999999999999467e+00,-9.431870389369564194e-07,-6.502203290240829308e-06
7.031250000000000000e+00,1.585560575661133797e-05,-1.331133879417250911e-05
7.037499999999999645e+00,5.776360595800738121e-07,-8.314191503864983419e-06
7.043750000000000178e+00,-1.146736681675710643e-05,1.164688308192784896e-06
7.049999999999999822e+00,-9.697496510728314663e-06,1.245226043461908328e-05
7.056250000000000355e+00,1.758148799034251131e-05,-1.099201848352147730e-06
7.062500000000000000e+00,-1.573881449264724459e-05,-2.140396778018880024e-05
7.068749999999999645e+00,-1.907163746956495228e-05,6.754617817371012533e-06
7.075000000000000178e+00,-3.593904696158469385e-06,1.071134807370802430e-05
7.081249999999999822e+00,-1.382175302512821338e-05,3.783063593805001272e-06
7.087500000000000355e+00,1.530124153071601878e-05,1.380241281669539974e-05
7.093750000000000000e+00,8.882870947886648539e-06,-8.787838002214503000e-06
7.099999999999999645e+00,2.119624679828019528e-05,1.397398507656310245e-05
7.106250000000000178e+00,-1.704012122304268128e-05,2.280097486411050665e-06
7.112499999999999822e+00,2.808972471540754624e-06,9.072171417915446222e-06
7.118750000000000355e+00,1.071385069833210099e-05,2.053197417554004123e-05
7.125000000000000000e+00,1.143272741808827139e-06,-8.584311101397028537e-06
7.131249999999999645e+00,7.229039414445140997e-06,4.486846717508456860e-06
7.137500000000000178e+00,9.144060058115725025e-06,-5.735007725305086134e-06
7.143749999999999822e+00,2.289219211875310331e-05,8.971604430015916572e-06
7.150000000000000355e+00,6.645841918187842878e-07,-7.866995468301994662e-06
7.156250000000000000e+00,7.356961934823747393e-06,4.830398975545284808e-06
7.162499999999999645e+00,-9.678153198177028501e-08,3.489510482628251026e-06
7.168750000000000178e+00,2.592875203617995798e-06,-1.013032573297235145e-05
7.174999999999999822e+00,8.048214884183523528e-07,2.242855167986096539e-06
7.181250000000000355e+00,-8.148170663488514567e-06,-3.057402580525171634e-05
7.187500000000000000e+00,1.392461443244172122e-05,2.106538318567568690e-05
7.193750000000000533e+00,-2.462155285387339584e-05,-1.900626082517059849e-08
7.199999999999999289e+00,-1.798060382232913323e-05,-1.351550391049239933e-05
7.206249999999999822e+00,1.812632412550939518e-07,-1.598088377493409054e-05
7.212500000000000355e+00,-7.639331579665358521e-07,4.159209738661446640e-06
7.218750000000000000e+00,-7.590970732455204783e-06,1.680174712094242774e-05
7.225000000000000533e+00,-2.583699261421011734e-05,-2.807971397160961366e-05
7.231249999999999289e+00,-2.204550640889942664e-05,1.844897719462802491e-05
7.237499999999999822e+00,5.614367863325858635e-08,-4.156110718826349108e-05
7.243749999999999467e+00,-1.981266676561587394e-05,-3.019976077938919324e-06
7.250000000000000000e+00,-2.283414113709790100e-05,2.600934529746258379e-05
7.256250000000000533e+00,2.947779256230484968e-06,-3.650141000400697904e-06
7.262500000000000178e+00,-1.301650627821026653e-05,6.953030629731451281e-06
7.268749999999999822e+00,9.327991072731241110e-06,-1.612735002228212394e-05
7.274999999999999467e+00,-1.722588658418858399e-06,-8.177963211075164800e-06
7.281250000000000000e+00,-1.880638637104444790e-05,2.441255984998483186e-05
7.287500000000000533e+00,1.950528602695056173e-06,1.803926661507627017e-05
7.293750000000000178e+00,-6.003214940362951030e-06,-1.463120640971343430e-05
7.300000000000000711e+00,-1.599413180372555631e-06,1.866515526880734477e-05
7.306249999999999467e+00,-5.744478852990875828e-06,1.703960549492950146e-06
7.312500000000000000e+00,-3.180534129952053754e-05,1.345915289615617598e-05
7.318749999999999645e+00,-3.510938672849578087e-06,1.576779164757429334e-05
7.325000000000000178e+00,7.642662715440744345e-06,-6.806827768082549848e-06
