freq_offset_mhz,psd_dbfs_per_hz
-4.472656250000000000e+01,-1.777379217060291978e+02
-4.468750000000000000e+01,-1.778754158239455592e+02
-4.464843750000000000e+01,-1.778103598323108940e+02
-4.460937500000000000e+01,-1.776098987410256029e+02
-4.457031250000000000e+01,-1.775112738619061759e+02
-4.453125000000000000e+01,-1.775230775236340151e+02
-4.449218750000000000e+01,-1.773835395432559210e+02
-4.445312500000000000e+01,-1.770970564518456740e+02
-4.441406250000000000e+01,-1.769917491362990631e+02
-4.437500000000000000e+01,-1.771767447664532256e+02
-4.433593750000000000e+01,-1.774125827931853223e+02
-4.429687500000000000e+01,-1.774297577861897821e+02
-4.425781250000000000e+01,-1.772536966613204754e+02
-4.421875000000000000e+01,-1.770631015730978390e+02
-4.417968750000000000e+01,-1.769216240307477221e+02
-4.414062500000000000e+01,-1.768327722889747520e+02
-4.410156250000000000e+01,-1.768057950455001333e+02
-4.406250000000000000e+01,-1.767865913473940793e+02
-4.402343750000000000e+01,-1.766900792536603433e+02
-4.398437500000000000e+01,-1.765087849656545416e+02
-4.394531250000000000e+01,-1.763808328952597719e+02
-4.390625000000000000e+01,-1.764600347215771308e+02
-4.386718750000000000e+01,-1.766302858044036839e+02
-4.382812500000000000e+01,-1.765929443546123707e+02
-4.378906250000000000e+01,-1.763802308866960971e+02
-4.375000000000000000e+01,-1.762610234218516609e+02
-4.371093750000000000e+01,-1.762619955024105707e+02
-4.367187500000000000e+01,-1.762476949318511004e+02
-4.363281250000000000e+01,-1.761983632273348235e+02
-4.359375000000000000e+01,-1.762237731309419928e+02
-4.355468750000000000e+01,-1.763798510195415759e+02
-4.351562500000000000e+01,-1.764740259495859220e+02
-4.347656250000000000e+01,-1.763116255614427814e+02
-4.343750000000000000e+01,-1.760947951681303891e+02
-4.339843750000000000e+01,-1.760655376087490538e+02
-4.335937500000000000e+01,-1.761482462034674086e+02
-4.332031250000000000e+01,-1.761744732491998775e+02
-4.328125000000000000e+01,-1.761396585593651309e+02
-4.324218750000000000e+01,-1.760567337260801537e+02
-4.320312500000000000e+01,-1.759096307402715809e+02
-4.316406250000000000e+01,-1.758433605791046546e+02
-4.312500000000000000e+01,-1.759522301376646283e+02
-4.308593750000000000e+01,-1.760439970013312632e+02
-4.304687500000000000e+01,-1.759597191811637344e+02
-4.300781250000000000e+01,-1.758382813323475773e+02
-4.296875000000000000e+01,-1.758077354634070275e+02
-4.292968750000000000e+01,-1.757983463773030621e+02
-4.289062500000000000e+01,-1.757974491235799803e+02
-4.285156250000000000e+01,-1.758922744715434590e+02
-4.281250000000000000e+01,-1.759761275073772708e+02
-4.277343750000000000e+01,-1.758879343134162525e+02
-4.273437500000000000e+01,-1.757121798064559925e+02
-4.269531250000000000e+01,-1.756147077158478282e+02
-4.265625000000000000e+01,-1.756542451087987899e+02
-4.261718750000000000e+01,-1.757510169124501545e+02
-4.257812500000000000e+01,-1.757913967713051875e+02
-4.253906250000000000e+01,-1.757803002594785653e+02
-4.250000000000000000e+01,-1.757429649360884696e+02
-4.246093750000000000e+01,-1.756464693483166855e+02
-4.242187500000000000e+01,-1.755521515233264722e+02
-4.238281250000000000e+01,-1.755705091953858243e+02
-4.234375000000000000e+01,-1.756348272494289802e+02
-4.230468750000000000e+01,-1.755972908337540730e+02
-4.226562500000000000e+01,-1.754962121350906159e+02
-4.222656250000000000e+01,-1.754528058613488497e+02
-4.218750000000000000e+01,-1.754582888431413608e+02
-4.214843750000000000e+01,-1.754223741680416992e+02
-4.210937500000000000e+01,-1.753398076014315450e+02
-4.207031250000000000e+01,-1.753016015708008126e+02
-4.203125000000000000e+01,-1.753365832768275254e+02
-4.199218750000000000e+01,-1.753640245016840709e+02
-4.195312500000000000e+01,-1.753247050955502857e+02
-4.191406250000000000e+01,-1.752675782747469668e+02
-4.187500000000000000e+01,-1.752691711948247075e+02
-4.183593750000000000e+01,-1.753585994398162029e+02
-4.179687500000000000e+01,-1.755237566571616981e+02
-4.175781250000000000e+01,-1.756718594346278337e+02
-4.171875000000000000e+01,-1.756935271225523252e+02
-4.167968750000000000e+01,-1.756541077211164747e+02
-4.164062500000000000e+01,-1.756639204892553892e+02
-4.160156250000000000e+01,-1.756936874604306809e+02
-4.156250000000000000e+01,-1.756968941570537481e+02
-4.152343750000000000e+01,-1.756836399214484175e+02
-4.148437500000000000e+01,-1.757173550561072943e+02
-4.144531250000000000e+01,-1.758271536706064637e+02
-4.140625000000000000e+01,-1.758352932527140524e+02
-4.136718750000000000e+01,-1.756520286647035505e+02
-4.132812500000000000e+01,-1.755148547866252500e+02
-4.128906250000000000e+01,-1.755631332026918301e+02
-4.125000000000000000e+01,-1.756887706751722931e+02
-4.121093750000000000e+01,-1.757658451210700719e+02
-4.117187500000000000e+01,-1.757518280026970103e+02
-4.113281250000000000e+01,-1.756974741998442084e+02
-4.109375000000000000e+01,-1.756797710297366848e+02
-4.105468750000000000e+01,-1.756857404823250022e+02
-4.101562500000000000e+01,-1.757067280429055813e+02
-4.097656250000000000e+01,-1.757818305437293702e+02
-4.093750000000000000e+01,-1.758596971802868438e+02
-4.089843750000000000e+01,-1.759006548499816631e+02
-4.085937500000000000e+01,-1.759641983118347639e+02
-4.082031250000000000e+01,-1.760118668295045268e+02
-4.078125000000000000e+01,-1.760036897440045323e+02
-4.074218750000000000e+01,-1.760807433371908530e+02
-4.070312500000000000e+01,-1.762430841159682871e+02
-4.066406250000000000e+01,-1.762170306358090670e+02
-4.062500000000000000e+01,-1.759539246770592058e+02
-4.058593750000000000e+01,-1.757683890780913600e+02
-4.054687500000000000e+01,-1.758577004614600696e+02
-4.050781250000000000e+01,-1.760909032247876667e+02
-4.046875000000000000e+01,-1.762255866181850479e+02
-4.042968750000000000e+01,-1.762413772031750625e+02
-4.039062500000000000e+01,-1.762742511442314139e+02
-4.035156250000000000e+01,-1.763096178779326806e+02
-4.031250000000000000e+01,-1.762149856905878096e+02
-4.027343750000000000e+01,-1.760544291973651809e+02
-4.023437500000000000e+01,-1.760328759765019413e+02
-4.019531250000000000e+01,-1.761603411557568393e+02
-4.015625000000000000e+01,-1.762958001452544750e+02
-4.011718750000000000e+01,-1.763982585671308527e+02
-4.007812500000000000e+01,-1.764959190298845044e+02
-4.003906250000000000e+01,-1.765685850779293560e+02
-4.000000000000000000e+01,-1.765728550883185903e+02
-3.996093750000000000e+01,-1.765214012985623526e+02
-3.992187500000000000e+01,-1.765075000939449410e+02
-3.988281250000000000e+01,-1.765569607104665977e+02
-3.984375000000000000e+01,-1.765981264956591872e+02
-3.980468750000000000e+01,-1.766177160887426396e+02
-3.976562500000000000e+01,-1.766331422902608494e+02
-3.972656250000000000e+01,-1.765876393545029828e+02
-3.968750000000000000e+01,-1.764709549383377407e+02
-3.964843750000000000e+01,-1.764554182910427471e+02
-3.960937500000000000e+01,-1.766401738547544937e+02
-3.957031250000000000e+01,-1.768714015924385023e+02
-3.953125000000000000e+01,-1.770014736890483675e+02
-3.949218750000000000e+01,-1.770098061187900669e+02
-3.945312500000000000e+01,-1.769577193101137027e+02
-3.941406250000000000e+01,-1.769548070934788484e+02
-3.937500000000000000e+01,-1.769703856932938493e+02
-3.933593750000000000e+01,-1.769184727251500249e+02
-3.929687500000000000e+01,-1.768689226651646322e+02
-3.925781250000000000e+01,-1.769147497572030829e+02
-3.921875000000000000e+01,-1.770531283500431528e+02
-3.917968750000000000e+01,-1.772420758584645455e+02
-3.914062500000000000e+01,-1.773924675636946802e+02
-3.910156250000000000e+01,-1.773927222711693901e+02
-3.906250000000000000e+01,-1.772868193655413052e+02
-3.902343750000000000e+01,-1.772480402072387733e+02
-3.898437500000000000e+01,-1.773270536596118063e+02
-3.894531250000000000e+01,-1.774313235396757875e+02
-3.890625000000000000e+01,-1.775018005489465907e+02
-3.886718750000000000e+01,-1.775708533090933372e+02
-3.882812500000000000e+01,-1.776783901308412794e+02
-3.878906250000000000e+01,-1.777863700344437063e+02
-3.875000000000000000e+01,-1.778328534662570064e+02
-3.871093750000000000e+01,-1.778317079020611686e+02
-3.867187500000000000e+01,-1.778025280767462561e+02
-3.863281250000000000e+01,-1.777483347593075962e+02
-3.859375000000000000e+01,-1.777271059163038274e+02
-3.855468750000000000e+01,-1.777575162878841581e+02
-3.851562500000000000e+01,-1.777906068109390674e+02
-3.847656250000000000e+01,-1.778431912633256218e+02
-3.843750000000000000e+01,-1.779402947685200047e+02
-3.839843750000000000e+01,-1.780161338994652453e+02
-3.835937500000000000e+01,-1.780354914014974952e+02
-3.832031250000000000e+01,-1.780748662022429301e+02
-3.828125000000000000e+01,-1.781895139355647188e+02
-3.824218750000000000e+01,-1.782999233417385199e+02
-3.820312500000000000e+01,-1.783109311253148803e+02
-3.816406250000000000e+01,-1.781923342140160287e+02
-3.812500000000000000e+01,-1.779930839280701775e+02
-3.808593750000000000e+01,-1.779331987433301379e+02
-3.804687500000000000e+01,-1.781045176149414146e+02
-3.800781250000000000e+01,-1.782889098574471518e+02
-3.796875000000000000e+01,-1.783641760687455644e+02
-3.792968750000000000e+01,-1.784190188690360515e+02
-3.789062500000000000e+01,-1.785042524955244119e+02
-3.785156250000000000e+01,-1.786119423897812624e+02
-3.781250000000000000e+01,-1.786843523844044057e+02
-3.777343750000000000e+01,-1.786902291500779256e+02
-3.773437500000000000e+01,-1.786476544752389373e+02
-3.769531250000000000e+01,-1.785920446185671722e+02
-3.765625000000000000e+01,-1.786152780222649881e+02
-3.761718750000000000e+01,-1.787075898716028064e+02
-3.757812500000000000e+01,-1.787222335767674224e+02
-3.753906250000000000e+01,-1.786648621808685959e+02
-3.750000000000000000e+01,-1.786902520214724461e+02
-3.746093750000000000e+01,-1.788399532636734079e+02
-3.742187500000000000e+01,-1.789884037074291427e+02
-3.738281250000000000e+01,-1.789888526429363651e+02
-3.734375000000000000e+01,-1.788736327696105377e+02
-3.730468750000000000e+01,-1.787670643974362292e+02
-3.726562500000000000e+01,-1.786857118432551772e+02
-3.722656250000000000e+01,-1.786517343105696227e+02
-3.718750000000000000e+01,-1.787111829110276346e+02
-3.714843750000000000e+01,-1.787820558636833823e+02
-3.710937500000000000e+01,-1.787976143560714775e+02
-3.707031250000000000e+01,-1.787952355931002728e+02
-3.703125000000000000e+01,-1.787695796472415282e+02
-3.699218750000000000e+01,-1.786998276036233051e+02
-3.695312500000000000e+01,-1.786243356656721630e+02
-3.691406250000000000e+01,-1.785980308608498035e+02
-3.687500000000000000e+01,-1.786019790092794608e+02
-3.683593750000000000e+01,-1.785741581600007351e+02
-3.679687500000000000e+01,-1.785246808494687798e+02
-3.675781250000000000e+01,-1.784702874385563405e+02
-3.671875000000000000e+01,-1.784254063691264776e+02
-3.667968750000000000e+01,-1.784476526177650726e+02
-3.664062500000000000e+01,-1.784792109950496126e+02
-3.660156250000000000e+01,-1.784356024340575004e+02
-3.656250000000000000e+01,-1.783955786018184426e+02
-3.652343750000000000e+01,-1.784100253793126853e+02
-3.648437500000000000e+01,-1.784331113458762843e+02
-3.644531250000000000e+01,-1.783932469682943633e+02
-3.640625000000000000e+01,-1.782522546624105075e+02
-3.636718750000000000e+01,-1.781018298333624443e+02
-3.632812500000000000e+01,-1.780419130571290793e+02
-3.628906250000000000e+01,-1.780824567919754600e+02
-3.625000000000000000e+01,-1.781721929081807332e+02
-3.621093750000000000e+01,-1.782134051280924609e+02
-3.617187500000000000e+01,-1.781382718657748683e+02
-3.613281250000000000e+01,-1.779821693981600106e+02
-3.609375000000000000e+01,-1.778333707121738030e+02
-3.605468750000000000e+01,-1.777430487695349086e+02
-3.601562500000000000e+01,-1.777407618358246566e+02
-3.597656250000000000e+01,-1.778102747324243751e+02
-3.593750000000000000e+01,-1.778355629906875208e+02
-3.589843750000000000e+01,-1.777460474832531361e+02
-3.585937500000000000e+01,-1.776214657991784520e+02
-3.582031250000000000e+01,-1.776011028352381516e+02
-3.578125000000000000e+01,-1.776835049092910026e+02
-3.574218750000000000e+01,-1.776728213264527199e+02
-3.570312500000000000e+01,-1.775581623777148366e+02
-3.566406250000000000e+01,-1.775076500070024395e+02
-3.562500000000000000e+01,-1.774677420937635475e+02
-3.558593750000000000e+01,-1.773512658661471733e+02
-3.554687500000000000e+01,-1.772491869413833570e+02
-3.550781250000000000e+01,-1.772087023586541363e+02
-3.546875000000000000e+01,-1.771894276996560791e+02
-3.542968750000000000e+01,-1.771881907293474114e+02
-3.539062500000000000e+01,-1.771924639963460208e+02
-3.535156250000000000e+01,-1.771088933864971864e+02
-3.531250000000000000e+01,-1.769309011822709863e+02
-3.527343750000000000e+01,-1.768088797627215172e+02
-3.523437500000000000e+01,-1.767867534741646978e+02
-3.519531250000000000e+01,-1.767555049597542904e+02
-3.515625000000000000e+01,-1.766977854012227738e+02
-3.511718750000000000e+01,-1.766600518671860414e+02
-3.507812500000000000e+01,-1.766018252434495821e+02
-3.503906250000000000e+01,-1.764995711248494672e+02
-3.500000000000000000e+01,-1.763935105694872618e+02
-3.496093750000000000e+01,-1.763201760532437845e+02
-3.492187500000000000e+01,-1.762726261084927160e+02
-3.488281250000000000e+01,-1.761716267123226771e+02
-3.484375000000000000e+01,-1.759758634143689449e+02
-3.480468750000000000e+01,-1.757937035410532189e+02
-3.476562500000000000e+01,-1.757466295499723685e+02
-3.472656250000000000e+01,-1.757788977089896036e+02
-3.468750000000000000e+01,-1.757588460557217331e+02
-3.464843750000000000e+01,-1.757164537473619816e+02
-3.460937500000000000e+01,-1.757490736251228896e+02
-3.457031250000000000e+01,-1.758315612425891459e+02
-3.453125000000000000e+01,-1.758401935669697309e+02
-3.449218750000000000e+01,-1.756922264622770058e+02
-3.445312500000000000e+01,-1.754669889489599370e+02
-3.441406250000000000e+01,-1.753423759484487903e+02
-3.437500000000000000e+01,-1.753676060528048026e+02
-3.433593750000000000e+01,-1.753549579537863110e+02
-3.429687500000000000e+01,-1.751786485237809643e+02
-3.425781250000000000e+01,-1.750268057754138340e+02
-3.421875000000000000e+01,-1.750894450130168138e+02
-3.417968750000000000e+01,-1.752778035094811457e+02
-3.414062500000000000e+01,-1.753548041966301412e+02
-3.410156250000000000e+01,-1.752592112963267539e+02
-3.406250000000000000e+01,-1.750763990252625319e+02
-3.402343750000000000e+01,-1.748870774793943212e+02
-3.398437500000000000e+01,-1.748096068094588134e+02
-3.394531250000000000e+01,-1.748482907738774088e+02
-3.390625000000000000e+01,-1.748567434170249726e+02
-3.386718750000000000e+01,-1.747901144575556032e+02
-3.382812500000000000e+01,-1.746966974637722387e+02
-3.378906250000000000e+01,-1.745682178676957506e+02
-3.375000000000000000e+01,-1.744405663593527152e+02
-3.371093750000000000e+01,-1.743957908455040524e+02
-3.367187500000000000e+01,-1.743967814188878265e+02
-3.363281250000000000e+01,-1.743590867097158537e+02
-3.359375000000000000e+01,-1.742841458565063988e+02
-3.355468750000000000e+01,-1.741617235579252849e+02
-3.351562500000000000e+01,-1.740179042663553162e+02
-3.347656250000000000e+01,-1.739990911814462322e+02
-3.343750000000000000e+01,-1.741045970149524464e+02
-3.339843750000000000e+01,-1.741247721750349058e+02
-3.335937500000000000e+01,-1.740270205763427498e+02
-3.332031250000000000e+01,-1.740027375753598164e+02
-3.328125000000000000e+01,-1.740731532216650805e+02
-3.324218750000000000e+01,-1.740270127211711610e+02
-3.320312500000000000e+01,-1.738543692063252877e+02
-3.316406250000000000e+01,-1.737957837085143069e+02
-3.312500000000000000e+01,-1.738455062956901713e+02
-3.308593750000000000e+01,-1.737900739416184308e+02
-3.304687500000000000e+01,-1.736502784477630996e+02
-3.300781250000000000e+01,-1.735877852562322232e+02
-3.296875000000000000e+01,-1.735748779647655908e+02
-3.292968750000000000e+01,-1.734638330608602246e+02
-3.289062500000000000e+01,-1.732915306160538194e+02
-3.285156250000000000e+01,-1.732326692610916439e+02
-3.281250000000000000e+01,-1.732905903057156820e+02
-3.277343750000000000e+01,-1.733424830653079312e+02
-3.273437500000000000e+01,-1.733438761496080645e+02
-3.269531250000000000e+01,-1.732954893607358713e+02
-3.265625000000000000e+01,-1.732609460393901486e+02
-3.261718750000000000e+01,-1.733333988000359511e+02
-3.257812500000000000e+01,-1.734012765378986956e+02
-3.253906250000000000e+01,-1.733010173242592771e+02
-3.250000000000000000e+01,-1.731171113537743906e+02
-3.246093750000000000e+01,-1.729870119877887191e+02
-3.242187500000000000e+01,-1.729386377979401175e+02
-3.238281250000000000e+01,-1.729284858521634760e+02
-3.234375000000000000e+01,-1.729002608241343353e+02
-3.230468750000000000e+01,-1.728716754190172082e+02
-3.226562500000000000e+01,-1.728612467004941777e+02
-3.222656250000000000e+01,-1.728101944762016160e+02
-3.218750000000000000e+01,-1.726993516674066882e+02
-3.214843750000000000e+01,-1.725923375211919790e+02
-3.210937500000000000e+01,-1.725344189685443723e+02
-3.207031250000000000e+01,-1.725445898055025111e+02
-3.203125000000000000e+01,-1.726337226989842577e+02
-3.199218750000000000e+01,-1.727059355891512951e+02
-3.195312500000000000e+01,-1.726359232769550260e+02
-3.191406250000000000e+01,-1.725274129571516823e+02
-3.187500000000000000e+01,-1.725350491376722744e+02
-3.183593750000000000e+01,-1.725829223848855349e+02
-3.179687500000000000e+01,-1.725676127221202591e+02
-3.175781250000000000e+01,-1.725542221823832847e+02
-3.171875000000000000e+01,-1.725863885160627547e+02
-3.167968750000000000e+01,-1.725807038597264409e+02
-3.164062500000000000e+01,-1.724922492937517404e+02
-3.160156250000000000e+01,-1.724091702523992922e+02
-3.156250000000000000e+01,-1.723924835092488479e+02
-3.152343750000000000e+01,-1.724118419067086165e+02
-3.148437500000000000e+01,-1.724182645989779132e+02
-3.144531250000000000e+01,-1.723768461409563315e+02
-3.140625000000000000e+01,-1.723706787858682503e+02
-3.136718750000000000e+01,-1.724414550210358925e+02
-3.132812500000000000e+01,-1.724033693139850811e+02
-3.128906250000000000e+01,-1.722380239930118364e+02
-3.125000000000000000e+01,-1.721788389115301356e+02
-3.121093750000000000e+01,-1.722499195360211388e+02
-3.117187500000000000e+01,-1.722619785968640258e+02
-3.113281250000000000e+01,-1.721615111002378740e+02
-3.109375000000000000e+01,-1.720792953318217826e+02
-3.105468750000000000e+01,-1.721107258153808743e+02
-3.101562500000000000e+01,-1.722198037550645893e+02
-3.097656250000000000e+01,-1.722768055447499762e+02
-3.093750000000000000e+01,-1.722076639837183336e+02
-3.089843750000000000e+01,-1.721121360620199141e+02
-3.085937500000000000e+01,-1.720929563738784509e+02
-3.082031250000000000e+01,-1.720926983468226013e+02
-3.078125000000000000e+01,-1.720433467832279462e+02
-3.074218750000000000e+01,-1.719759466266446566e+02
-3.070312500000000000e+01,-1.718999374034866037e+02
-3.066406250000000000e+01,-1.718026274797878443e+02
-3.062500000000000000e+01,-1.717273295621452860e+02
-3.058593750000000000e+01,-1.717515213034263866e+02
-3.054687500000000000e+01,-1.718973295392211185e+02
-3.050781250000000000e+01,-1.720339274337677864e+02
-3.046875000000000000e+01,-1.720205011957076806e+02
-3.042968750000000000e+01,-1.719480291263674587e+02
-3.039062500000000000e+01,-1.719424223813635138e+02
-3.035156250000000000e+01,-1.719445399574476596e+02
-3.031250000000000000e+01,-1.719158019482133568e+02
-3.027343750000000000e+01,-1.719307113879724795e+02
-3.023437500000000000e+01,-1.720057978109587964e+02
-3.019531250000000000e+01,-1.721012345206237626e+02
-3.015625000000000000e+01,-1.721579532847154610e+02
-3.011718750000000000e+01,-1.721018708373725303e+02
-3.007812500000000000e+01,-1.719835066496443403e+02
-3.003906250000000000e+01,-1.719267723946916533e+02
-3.000000000000000000e+01,-1.718959714955419997e+02
-2.996093750000000000e+01,-1.718169619499319651e+02
-2.992187500000000000e+01,-1.717755868241512189e+02
-2.988281250000000000e+01,-1.718061826806286092e+02
-2.984375000000000000e+01,-1.718328615178451457e+02
-2.980468750000000000e+01,-1.718841725113992709e+02
-2.976562500000000000e+01,-1.719955525212606346e+02
-2.972656250000000000e+01,-1.720835930257014468e+02
-2.968750000000000000e+01,-1.720886790046947681e+02
-2.964843750000000000e+01,-1.720156767053107671e+02
-2.960937500000000000e+01,-1.719269977648383190e+02
-2.957031250000000000e+01,-1.718814248602241719e+02
-2.953125000000000000e+01,-1.718409268096413882e+02
-2.949218750000000000e+01,-1.718025718426467563e+02
-2.945312500000000000e+01,-1.718144159742297461e+02
-2.941406250000000000e+01,-1.718973583487088774e+02
-2.937500000000000000e+01,-1.720615715443221632e+02
-2.933593750000000000e+01,-1.721581092696469000e+02
-2.929687500000000000e+01,-1.720168515844724197e+02
-2.925781250000000000e+01,-1.718398529517515385e+02
-2.921875000000000000e+01,-1.718401201160453979e+02
-2.917968750000000000e+01,-1.719224463539001704e+02
-2.914062500000000000e+01,-1.719913554444983674e+02
-2.910156250000000000e+01,-1.720588279877139541e+02
-2.906250000000000000e+01,-1.721180312324667909e+02
-2.902343750000000000e+01,-1.721676898367854278e+02
-2.898437500000000000e+01,-1.722020111645215650e+02
-2.894531250000000000e+01,-1.722062123560261284e+02
-2.890625000000000000e+01,-1.721478056416293612e+02
-2.886718750000000000e+01,-1.720240002953238729e+02
-2.882812500000000000e+01,-1.719472753489637000e+02
-2.878906250000000000e+01,-1.719937977670471980e+02
-2.875000000000000000e+01,-1.720836030726346166e+02
-2.871093750000000000e+01,-1.721507285261471907e+02
-2.867187500000000000e+01,-1.722617516077943378e+02
-2.863281250000000000e+01,-1.724389644638006303e+02
-2.859375000000000000e+01,-1.725347789515355998e+02
-2.855468750000000000e+01,-1.724367607804912268e+02
-2.851562500000000000e+01,-1.722477263175346707e+02
-2.847656250000000000e+01,-1.721056449323992581e+02
-2.843750000000000000e+01,-1.720767894180835924e+02
-2.839843750000000000e+01,-1.721542886621202513e+02
-2.835937500000000000e+01,-1.722424074810562615e+02
-2.832031250000000000e+01,-1.723481739953061549e+02
-2.828125000000000000e+01,-1.725663490060807987e+02
-2.824218750000000000e+01,-1.727758396688799110e+02
-2.820312500000000000e+01,-1.727938755541867693e+02
-2.816406250000000000e+01,-1.726836526347493646e+02
-2.812500000000000000e+01,-1.725409952710627692e+02
-2.808593750000000000e+01,-1.724380092278965435e+02
-2.804687500000000000e+01,-1.724857202476972873e+02
-2.800781250000000000e+01,-1.726271004968110674e+02
-2.796875000000000000e+01,-1.727135474354335827e+02
-2.792968750000000000e+01,-1.727359252116006587e+02
-2.789062500000000000e+01,-1.727459980001517010e+02
-2.785156250000000000e+01,-1.727639755879389156e+02
-2.781250000000000000e+01,-1.727544470718907519e+02
-2.777343750000000000e+01,-1.726889920137821832e+02
-2.773437500000000000e+01,-1.726404829966051295e+02
-2.769531250000000000e+01,-1.726665927120311608e+02
-2.765625000000000000e+01,-1.727304056104861161e+02
-2.761718750000000000e+01,-1.728037818134987447e+02
-2.757812500000000000e+01,-1.729185526077432939e+02
-2.753906250000000000e+01,-1.730708482043153253e+02
-2.750000000000000000e+01,-1.731216363951480446e+02
-2.746093750000000000e+01,-1.729952505358677683e+02
-2.742187500000000000e+01,-1.729105485694325353e+02
-2.738281250000000000e+01,-1.730229665106941184e+02
-2.734375000000000000e+01,-1.731628796656534348e+02
-2.730468750000000000e+01,-1.732295620394991715e+02
-2.726562500000000000e+01,-1.733417578643986872e+02
-2.722656250000000000e+01,-1.734601948493624377e+02
-2.718750000000000000e+01,-1.734617455046711711e+02
-2.714843750000000000e+01,-1.734111301024334750e+02
-2.710937500000000000e+01,-1.734229021160375339e+02
-2.707031250000000000e+01,-1.734809760428528307e+02
-2.703125000000000000e+01,-1.735253769681275742e+02
-2.699218750000000000e+01,-1.736015941009123082e+02
-2.695312500000000000e+01,-1.737120382109197294e+02
-2.691406250000000000e+01,-1.737584771553235328e+02
-2.687500000000000000e+01,-1.737603303469147136e+02
-2.683593750000000000e+01,-1.737858126925631552e+02
-2.679687500000000000e+01,-1.738230117790154736e+02
-2.675781250000000000e+01,-1.738613420555408311e+02
-2.671875000000000000e+01,-1.738912825588045621e+02
-2.667968750000000000e+01,-1.739067266999764172e+02
-2.664062500000000000e+01,-1.739511668726708820e+02
-2.660156250000000000e+01,-1.740502856800728182e+02
-2.656250000000000000e+01,-1.741626389411148921e+02
-2.652343750000000000e+01,-1.742666040820520550e+02
-2.648437500000000000e+01,-1.744062147745543996e+02
-2.644531250000000000e+01,-1.745237845256179412e+02
-2.640625000000000000e+01,-1.744519235354685520e+02
-2.636718750000000000e+01,-1.742334643401718779e+02
-2.632812500000000000e+01,-1.740930764436217544e+02
-2.628906250000000000e+01,-1.741432795811398648e+02
-2.625000000000000000e+01,-1.743294837060758766e+02
-2.621093750000000000e+01,-1.745153510625312094e+02
-2.617187500000000000e+01,-1.745958576995636236e+02
-2.613281250000000000e+01,-1.745780979006347593e+02
-2.609375000000000000e+01,-1.745904955459798487e+02
-2.605468750000000000e+01,-1.747371833571786510e+02
-2.601562500000000000e+01,-1.749036815423185658e+02
-2.597656250000000000e+01,-1.748994685912893772e+02
-2.593750000000000000e+01,-1.748104416975011759e+02
-2.589843750000000000e+01,-1.748349859585256354e+02
-2.585937500000000000e+01,-1.749380508870405322e+02
-2.582031250000000000e+01,-1.750316377609752294e+02
-2.578125000000000000e+01,-1.751490147994319955e+02
-2.574218750000000000e+01,-1.752072169487921371e+02
-2.570312500000000000e+01,-1.751356186998526994e+02
-2.566406250000000000e+01,-1.751177787648845197e+02
-2.562500000000000000e+01,-1.752597947749926277e+02
-2.558593750000000000e+01,-1.754353381160060792e+02
-2.554687500000000000e+01,-1.755782605061837387e+02
-2.550781250000000000e+01,-1.757503474123215597e+02
-2.546875000000000000e+01,-1.758932252173103166e+02
-2.542968750000000000e+01,-1.758904058267052051e+02
-2.539062500000000000e+01,-1.757881279652096111e+02
-2.535156250000000000e+01,-1.757074266440121164e+02
-2.531250000000000000e+01,-1.757127865244505927e+02
-2.527343750000000000e+01,-1.758090618986998948e+02
-2.523437500000000000e+01,-1.759742328662734394e+02
-2.519531250000000000e+01,-1.761438996554222740e+02
-2.515625000000000000e+01,-1.762364552137463534e+02
-2.511718750000000000e+01,-1.762532778060142675e+02
-2.507812500000000000e+01,-1.762280675148491582e+02
-2.503906250000000000e+01,-1.762065796170525971e+02
-2.500000000000000000e+01,-1.762783725387550078e+02
-2.496093750000000000e+01,-1.764399670003843141e+02
-2.492187500000000000e+01,-1.765935043125974175e+02
-2.488281250000000000e+01,-1.767476003589295601e+02
-2.484375000000000000e+01,-1.769494734591504539e+02
-2.480468750000000000e+01,-1.770482493946930731e+02
-2.476562500000000000e+01,-1.769435386322257102e+02
-2.472656250000000000e+01,-1.768533695655932547e+02
-2.468750000000000000e+01,-1.768966683622331004e+02
-2.464843750000000000e+01,-1.769510510575843796e+02
-2.460937500000000000e+01,-1.769832212481038027e+02
-2.457031250000000000e+01,-1.770430571485097744e+02
-2.453125000000000000e+01,-1.771192436075654086e+02
-2.449218750000000000e+01,-1.772206683711096105e+02
-2.445312500000000000e+01,-1.773749059983739471e+02
-2.441406250000000000e+01,-1.775708612197296361e+02
-2.437500000000000000e+01,-1.777637640864115269e+02
-2.433593750000000000e+01,-1.778648118475572630e+02
-2.429687500000000000e+01,-1.778176717774271935e+02
-2.425781250000000000e+01,-1.777144705172000272e+02
-2.421875000000000000e+01,-1.777150064934024840e+02
-2.417968750000000000e+01,-1.778436290238016113e+02
-2.414062500000000000e+01,-1.779594238042897700e+02
-2.410156250000000000e+01,-1.779941578201357117e+02
-2.406250000000000000e+01,-1.780266606607592053e+02
-2.402343750000000000e+01,-1.781007238738423837e+02
-2.398437500000000000e+01,-1.782181610640627412e+02
-2.394531250000000000e+01,-1.783981296512186816e+02
-2.390625000000000000e+01,-1.785850853861168162e+02
-2.386718750000000000e+01,-1.786282020250641551e+02
-2.382812500000000000e+01,-1.785632338506246981e+02
-2.378906250000000000e+01,-1.786179809995323922e+02
